mmsi,Port,dt_pos_utc,fc_vessel,sc_vessel,vessel_type,ns_vessel,draught,position,latitude,longitude,masuk_pelabuhan,keluar_pelabuhan,masuk_indo,keluar_indo
525119107,,2022-08-24 02:05:31,Indonesia,Indonesia,Tanker,Under Way Using Engine,8.0,out port,1.10166667,104.195,masuk,-,-,-
525119107,Tanjunguban,2022-08-24 02:10:10,Indonesia,Indonesia,Tanker,Under Way Using Engine,8.0,in port,1.08633,104.19610167,masuk,-,-,-
525119107,Tanjunguban,2022-08-24 02:22:39,Indonesia,Indonesia,Tanker,Under Way Using Engine,8.0,in port,1.04444167,104.20320167,-,keluar,-,-
525119107,,2022-08-24 02:29:26,Indonesia,Indonesia,Tanker,Under Way Using Engine,8.0,out port,1.02166667,104.21,-,keluar,-,-
525119107,,2022-08-26 15:05:29,Indonesia,Indonesia,Tanker,Under Way Using Engine,8.0,out port,-6.06833333,106.88166667,masuk,-,-,-
525119107,Jakarta,2022-08-26 15:09:08,Indonesia,Indonesia,Tanker,Under Way Using Engine,8.0,in port,-6.07557667,106.88172167,masuk,-,-,-
525119107,Jakarta,2022-08-27 23:26:32,Indonesia,Indonesia,Tanker,Under Way Using Engine,6.3,in port,-6.075,106.88166667,-,keluar,-,-
525119107,,2022-08-27 23:30:02,Indonesia,Indonesia,Tanker,Under Way Using Engine,6.3,out port,-6.06720167,106.88267667,-,keluar,-,-
525119107,,2022-08-29 23:02:35,Indonesia,Indonesia,Tanker,Under Way Using Engine,6.3,out port,1.02,104.21,masuk,-,-,-
525119107,Tanjunguban,2022-08-29 23:07:08,Indonesia,Indonesia,Tanker,Under Way Using Engine,6.3,in port,1.03555167,104.20904,masuk,-,-,-
525119107,Tanjunguban,2022-08-29 23:18:18,Indonesia,Indonesia,Tanker,Under Way Using Engine,6.3,in port,1.07237167,104.19672167,-,keluar,-,-
525119107,,2022-08-29 23:27:27,Indonesia,Indonesia,Tanker,Under Way Using Engine,6.3,out port,1.10515667,104.19609667,-,keluar,-,-
525119107,,2022-08-31 20:47:40,Indonesia,Indonesia,Tanker,Under Way Using Engine,6.3,out port,3.79833333,98.71666667,masuk,-,-,-
525119107,Belawan,2022-08-31 20:53:45,Indonesia,Indonesia,Tanker,Under Way Using Engine,6.3,in port,3.79333333,98.71166667,masuk,-,-,-
525119107,Belawan,2022-09-01 19:44:41,Indonesia,Indonesia,Tanker,Under Way Using Engine,6.3,in port,3.795,98.715,-,keluar,-,-
525119107,,2022-09-01 19:50:40,Indonesia,Indonesia,Tanker,Under Way Using Engine,6.3,out port,3.805,98.72166667,-,keluar,-,-
525119107,,2022-09-04 18:34:14,Indonesia,Indonesia,Tanker,Under Way Using Engine,8.0,out port,1.18666667,103.86166667,masuk,-,-,-
525119107,Pulau Sambu,2022-09-04 18:37:13,Indonesia,Indonesia,Tanker,Under Way Using Engine,8.0,in port,1.19,103.87,masuk,-,-,-
525119107,Pulau Sambu,2022-09-04 18:42:21,Indonesia,Indonesia,Tanker,Under Way Using Engine,8.0,in port,1.19796167,103.886235,-,keluar,-,-
525119107,,2022-09-04 18:46:15,Indonesia,Indonesia,Tanker,Under Way Using Engine,8.0,out port,1.20166667,103.89666667,-,keluar,-,-
525119107,,2022-09-07 01:40:58,Indonesia,Indonesia,Tanker,Under Way Using Engine,8.0,out port,1.096945,104.18689833,masuk,-,-,-
525119107,Tanjunguban,2022-09-07 01:45:38,Indonesia,Indonesia,Tanker,Under Way Using Engine,8.0,in port,1.08909667,104.18999,masuk,-,-,-
525119107,Tanjunguban,2022-09-07 23:11:17,Indonesia,Indonesia,Tanker,Under Way Using Engine,7.0,in port,1.05833333,104.205,-,keluar,-,-
525119107,,2022-09-07 23:20:18,Indonesia,Indonesia,Tanker,Under Way Using Engine,7.0,out port,1.03166667,104.205,-,keluar,-,-
525119107,,2022-09-10 01:17:25,Indonesia,Indonesia,Tanker,Under Way Using Engine,7.0,out port,-5.98666667,105.93166667,masuk,-,-,-
525119107,Banten,2022-09-10 01:22:48,Indonesia,Indonesia,Tanker,Under Way Using Engine,7.0,in port,-5.995915,105.94177,masuk,-,-,-
525119107,Banten,2022-09-10 01:32:58,Indonesia,Indonesia,Tanker,Under Way Using Engine,7.0,in port,-5.98869167,105.95789833,-,keluar,-,-
525119107,Tanjung Gerem,2022-09-10 01:32:58,Indonesia,Indonesia,Tanker,Under Way Using Engine,7.0,in port,-5.98869167,105.95789833,masuk,-,-,-
525119107,Tanjung Gerem,2022-09-17 00:35:41,Indonesia,Indonesia,Tanker,At Anchor,7.0,in port,-5.96908,105.99197667,-,keluar,-,-
525119107,,2022-09-17 01:26:46,Indonesia,Indonesia,Tanker,Under Way Using Engine,7.0,out port,-5.94674333,105.94205833,-,keluar,-,-
525119107,,2022-09-19 01:23:43,Indonesia,Indonesia,Tanker,Under Way Using Engine,6.1,out port,1.035,104.20666667,masuk,-,-,-
525119107,Tanjunguban,2022-09-19 01:31:37,Indonesia,Indonesia,Tanker,Under Way Using Engine,6.1,in port,1.05296833,104.20212667,masuk,-,-,-
525119107,Tanjunguban,2022-09-19 01:48:38,Indonesia,Indonesia,Tanker,Under Way Using Engine,6.1,in port,1.09167,104.195865,-,keluar,-,-
525119107,,2022-09-19 01:51:38,Indonesia,Indonesia,Tanker,Under Way Using Engine,6.1,out port,1.09888667,104.19539167,-,keluar,-,-
525119107,,2022-09-23 10:07:31,Indonesia,Indonesia,Tanker,Under Way Using Engine,8.3,out port,1.105,104.195,masuk,-,-,-
525119107,Tanjunguban,2022-09-23 10:14:23,Indonesia,Indonesia,Tanker,Under Way Using Engine,8.3,in port,1.09161333,104.19601833,masuk,-,-,-
525119107,Tanjunguban,2022-09-23 10:43:33,Indonesia,Indonesia,Tanker,Under Way Using Engine,8.3,in port,1.03450167,104.21043833,-,keluar,-,-
525119107,,2022-09-23 10:45:23,Indonesia,Indonesia,Tanker,Under Way Using Engine,8.3,out port,1.03069833,104.21122667,-,keluar,-,-
525119107,,2022-09-28 04:22:41,Indonesia,Indonesia,Tanker,Under Way Using Engine,8.3,out port,-5.12166667,119.36666667,masuk,-,-,-
525119107,Ujung Pandang,2022-09-28 04:24:02,Indonesia,Indonesia,Tanker,Under Way Using Engine,8.3,in port,-5.12325833,119.36773333,masuk,-,-,-
525119107,Ujung Pandang,2022-09-28 04:25:42,Indonesia,Indonesia,Tanker,Under Way Using Engine,8.3,in port,-5.12405167,119.36786833,-,keluar,-,-
525119107,,2022-09-28 06:46:44,Indonesia,Indonesia,Tanker,At Anchor,8.3,out port,-5.12333333,119.36666667,masuk,keluar,-,-
525119107,Ujung Pandang,2022-09-28 06:53:31,Indonesia,Indonesia,Tanker,At Anchor,8.3,in port,-5.12414167,119.36812,masuk,keluar,-,-
525119107,,2022-09-28 06:55:42,Indonesia,Indonesia,Tanker,At Anchor,8.3,out port,-5.12333333,119.36666667,-,keluar,-,-
525119107,,2022-09-28 07:01:43,Indonesia,Indonesia,Tanker,At Anchor,8.3,out port,-5.12333333,119.36666667,masuk,-,-,-
525119107,Ujung Pandang,2022-09-28 07:05:35,Indonesia,Indonesia,Tanker,At Anchor,8.3,in port,-5.124275,119.36826333,masuk,keluar,-,-
525119107,,2022-09-28 07:13:45,Indonesia,Indonesia,Tanker,At Anchor,8.3,out port,-5.12333333,119.36666667,-,keluar,-,-
525119107,,2022-09-28 07:19:40,Indonesia,Indonesia,Tanker,At Anchor,8.3,out port,-5.12333333,119.36666667,masuk,-,-,-
525119107,Ujung Pandang,2022-09-28 07:23:27,Indonesia,Indonesia,Tanker,At Anchor,8.3,in port,-5.12387167,119.36805833,masuk,keluar,-,-
525119107,,2022-09-28 07:28:42,Indonesia,Indonesia,Tanker,At Anchor,8.3,out port,-5.12333333,119.36666667,-,keluar,-,-
525119107,,2022-09-28 07:31:48,Indonesia,Indonesia,Tanker,At Anchor,8.3,out port,-5.12333333,119.36666667,masuk,-,-,-
525119107,Ujung Pandang,2022-09-28 07:35:33,Indonesia,Indonesia,Tanker,At Anchor,8.3,in port,-5.12394,119.36815167,masuk,keluar,-,-
525119107,,2022-09-28 07:37:41,Indonesia,Indonesia,Tanker,At Anchor,8.3,out port,-5.12333333,119.36666667,-,keluar,-,-
525119107,,2022-09-28 07:49:40,Indonesia,Indonesia,Tanker,At Anchor,8.3,out port,-5.12333333,119.36666667,masuk,-,-,-
525119107,Ujung Pandang,2022-09-28 07:53:32,Indonesia,Indonesia,Tanker,At Anchor,8.3,in port,-5.12390667,119.36814333,masuk,keluar,-,-
525119107,,2022-09-28 07:55:43,Indonesia,Indonesia,Tanker,At Anchor,8.3,out port,-5.12333333,119.36666667,-,keluar,-,-
525119107,,2022-09-28 07:58:46,Indonesia,Indonesia,Tanker,At Anchor,8.3,out port,-5.12333333,119.36666667,masuk,-,-,-
525119107,Ujung Pandang,2022-09-28 08:05:32,Indonesia,Indonesia,Tanker,At Anchor,8.3,in port,-5.12382667,119.36806667,masuk,keluar,-,-
525119107,,2022-09-28 08:10:44,Indonesia,Indonesia,Tanker,At Anchor,8.3,out port,-5.12333333,119.36666667,-,keluar,-,-
525119107,,2022-09-28 08:13:44,Indonesia,Indonesia,Tanker,At Anchor,8.3,out port,-5.12333333,119.36666667,masuk,-,-,-
525119107,Ujung Pandang,2022-09-28 08:17:32,Indonesia,Indonesia,Tanker,At Anchor,8.3,in port,-5.12380667,119.367965,masuk,keluar,-,-
525119107,,2022-09-28 08:19:42,Indonesia,Indonesia,Tanker,At Anchor,8.3,out port,-5.12333333,119.36666667,-,keluar,-,-
525119107,,2022-09-28 08:22:44,Indonesia,Indonesia,Tanker,At Anchor,8.3,out port,-5.12333333,119.36666667,masuk,-,-,-
525119107,Ujung Pandang,2022-09-28 08:29:28,Indonesia,Indonesia,Tanker,At Anchor,8.3,in port,-5.123815,119.36780833,masuk,keluar,-,-
