mmsi,Port,dt_pos_utc,fc_vessel,sc_vessel,vessel_type,ns_vessel,draught,position,latitude,longitude,masuk_pelabuhan,keluar_pelabuhan,masuk_indo,keluar_indo
525008001,,2022-09-18 07:35:19,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.5,out port,0.00169167,109.29345167,masuk,-,-,-
525008001,Pontianak,2022-09-18 07:45:18,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.5,in port,0.00036,109.31032333,masuk,-,-,-
525008001,Pontianak,2022-09-22 02:56:45,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.0,in port,0.00027667,109.30015667,-,keluar,-,-
525008001,,2022-09-22 03:06:55,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.0,out port,0.00922333,109.27716,-,keluar,-,-
525008001,,2022-09-23 10:58:39,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.6,out port,0.000385,109.29821167,masuk,-,-,-
525008001,Pontianak,2022-09-23 11:05:22,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.6,in port,0.00061833,109.309715,masuk,-,-,-
525008001,Pontianak,2022-09-25 01:28:51,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.0,in port,0.00045333,109.302795,-,keluar,-,-
525008001,,2022-09-25 01:31:50,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.0,out port,0.00044333,109.29487667,-,keluar,-,-
525008001,,2022-09-26 08:02:04,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.5,out port,0.00012,109.29779667,masuk,-,-,-
525008001,Pontianak,2022-09-26 08:19:16,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.5,in port,-0.00522167,109.32431,masuk,-,-,-
525008001,Pontianak,2022-09-28 07:28:13,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.5,in port,0.00083,109.30552,-,keluar,-,-
525008001,,2022-09-29 00:06:26,Indonesia,Indonesia,Tanker,Moored,4.5,out port,0.03666,109.049895,-,keluar,-,-
525008001,,2022-09-30 02:10:08,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.0,out port,0.000965,109.29511,masuk,-,-,-
525008001,Pontianak,2022-09-30 02:20:10,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.0,in port,-0.00080167,109.31427333,masuk,-,-,-
525008001,Pontianak,2022-10-04 00:39:04,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.0,in port,-0.00197833,109.31667833,-,keluar,-,-
525008001,,2022-10-04 00:49:04,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.0,out port,0.00084833,109.29460167,-,keluar,-,-
525008001,,2022-10-05 09:21:13,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.6,out port,0.00058667,109.29902167,masuk,-,-,-
525008001,Pontianak,2022-10-05 09:22:41,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.6,in port,0.00053333,109.30176833,masuk,-,-,-
525008001,Pontianak,2022-10-06 07:41:11,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.0,in port,0.00043,109.30724167,-,keluar,-,-
525008001,,2022-10-06 07:51:20,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.0,out port,0.00444667,109.28874,-,keluar,-,-
525008001,,2022-10-07 09:51:42,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.5,out port,0.000155,109.29935333,masuk,-,-,-
525008001,Pontianak,2022-10-07 10:01:51,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.5,in port,-0.00022333,109.31355,masuk,-,-,-
525008001,Pontianak,2022-10-10 02:19:54,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.0,in port,0.00072667,109.30365333,-,keluar,-,-
525008001,,2022-10-11 02:20:05,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.4,out port,0.04398,109.05962667,-,keluar,-,-
525008001,,2022-10-11 11:41:13,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.4,out port,0.004745,109.28882167,masuk,-,-,-
525008001,Pontianak,2022-10-11 11:51:25,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.4,in port,0.001095,109.305995,masuk,-,-,-
525008001,Pontianak,2022-10-12 23:27:03,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.0,in port,-0.00360833,109.318185,-,keluar,-,-
525008001,,2022-10-12 23:37:11,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.0,out port,0.00103167,109.29507667,-,keluar,-,-
525008001,,2022-10-14 01:29:44,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.6,out port,0.00492667,109.28699167,masuk,-,-,-
525008001,Pontianak,2022-10-14 01:39:45,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.6,in port,0.00089667,109.30786833,masuk,-,-,-
525008001,Pontianak,2022-10-15 22:41:32,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.0,in port,0.000335,109.29980833,-,keluar,-,-
525008001,,2022-10-15 22:47:56,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.0,out port,0.00586833,109.28504333,-,keluar,-,-
525008001,,2022-10-17 02:49:35,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.3,out port,0.006655,109.28471167,masuk,-,-,-
525008001,Pontianak,2022-10-17 02:59:35,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.3,in port,0.00102833,109.30495,masuk,-,-,-
525008001,Pontianak,2022-10-18 03:51:06,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.0,in port,0.00088,109.306845,-,keluar,-,-
525008001,,2022-10-18 04:01:15,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.0,out port,0.00527333,109.28609667,-,keluar,-,-
525008001,,2022-10-19 05:28:56,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.0,out port,0.005815,109.28595333,masuk,-,-,-
525008001,Pontianak,2022-10-19 05:39:05,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.0,in port,0.00072833,109.30668,masuk,-,-,-
525008001,Pontianak,2022-10-22 00:33:15,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.0,in port,0.00062,109.30333,-,keluar,-,-
525008001,,2022-10-22 00:43:24,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.0,out port,0.00841833,109.27989833,-,keluar,-,-
525008001,,2022-10-23 10:03:36,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.6,out port,0.000275,109.298845,masuk,-,-,-
525008001,Pontianak,2022-10-23 10:13:47,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.6,in port,0.00030833,109.31358,masuk,-,-,-
525008001,Pontianak,2022-10-27 03:38:40,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.0,in port,-0.00045833,109.31153833,-,keluar,-,-
