mmsi,Port,dt_pos_utc,fc_vessel,sc_vessel,vessel_type,ns_vessel,draught,position,latitude,longitude,masuk_pelabuhan,keluar_pelabuhan,masuk_indo,keluar_indo
525010318,,2022-11-04 16:17:35,Indonesia,Indonesia,Other,Underway Sailing,3.3,out port,0.9704,103.46745167,masuk,-,-,-
525010318,Tanjung Balai Karimun,2022-11-04 16:26:45,Indonesia,Indonesia,Other,Underway Sailing,3.3,in port,0.97035167,103.46191167,masuk,-,-,-
525010318,Tanjung Balai Karimun,2022-11-04 17:53:54,Indonesia,Indonesia,Other,Underway Sailing,3.3,in port,0.97080167,103.40737167,-,keluar,-,-
525010318,,2022-11-04 17:58:05,Indonesia,Indonesia,Other,Underway Sailing,3.3,out port,0.97084667,103.404425,-,keluar,-,-
525010318,,2022-12-17 13:03:20,Indonesia,Indonesia,Other,Under Way Using Engine,3.3,out port,0.986455,103.46810667,masuk,-,-,-
525010318,Tanjung Balai Karimun,2022-12-17 13:13:41,Indonesia,Indonesia,Other,Under Way Using Engine,3.3,in port,0.982665,103.45631,masuk,-,-,-
525010318,Tanjung Balai Karimun,2022-12-17 13:48:50,Indonesia,Indonesia,Other,Under Way Using Engine,3.3,in port,0.97168333,103.41388,-,keluar,-,keluar
525010318,,2022-12-17 13:55:10,Indonesia,Indonesia,Other,Under Way Using Engine,3.3,out port,0.97114333,103.405595,-,keluar,-,keluar
525010322,,2022-01-05 11:36:57,Indonesia,Indonesia,Tanker,Under Way Using Engine,1.4,out port,-5.78940333,106.00013333,masuk,-,masuk,-
525010322,Tanjung Sekong,2022-01-09 08:13:44,Indonesia,Indonesia,Tanker,Under Way Using Engine,1.4,in port,-5.91942167,105.97534333,masuk,keluar,masuk,-
525010322,,2022-01-09 10:26:54,Indonesia,Indonesia,Tanker,Under Way Using Engine,1.4,out port,-5.7668,105.98723,-,keluar,-,-
525010322,,2022-01-19 03:08:18,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.1,out port,-5.50900833,105.30576167,masuk,-,-,-
525010322,Panjang,2022-01-19 03:18:19,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.1,in port,-5.49475833,105.314455,masuk,-,-,-
525010322,Panjang,2022-01-22 19:57:29,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.1,in port,-5.496625,105.315635,-,keluar,-,-
525010322,,2022-01-22 20:07:51,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.1,out port,-5.50674833,105.317675,-,keluar,-,-
525010322,,2022-01-29 00:00:25,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.1,out port,-5.501965,105.31601333,masuk,-,-,-
525010322,Panjang,2022-01-29 00:09:22,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.1,in port,-5.495155,105.31593167,masuk,-,-,-
525010322,Panjang,2022-01-30 08:48:55,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.1,in port,-5.49368833,105.31223167,-,keluar,-,-
525010322,,2022-01-30 08:58:12,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.1,out port,-5.50084333,105.306525,-,keluar,-,-
525010322,,2022-02-01 12:42:27,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.1,out port,-2.993445,107.318685,masuk,-,-,-
525010322,Tanjungpandan,2022-02-07 02:57:11,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.1,in port,-2.7465,107.61884167,masuk,keluar,-,-
525010322,,2022-02-09 05:24:51,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.1,out port,-2.70407,107.32156667,-,keluar,-,-
525010322,,2022-02-17 23:33:11,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.1,out port,-5.63881,105.370495,masuk,-,-,-
525010322,Panjang,2022-02-21 10:22:58,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.1,in port,-5.49184833,105.313475,masuk,-,-,-
525010322,Panjang,2022-02-22 06:27:00,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.1,in port,-5.48815667,105.312645,-,keluar,-,-
525010322,,2022-02-22 06:46:28,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.1,out port,-5.50175167,105.30995333,-,keluar,-,-
525010322,,2022-03-09 00:23:43,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.1,out port,-2.34759,106.34816833,masuk,-,-,-
525010322,Pangkalpinang,2022-03-09 14:13:26,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.1,in port,-2.09740667,106.132925,masuk,keluar,-,-
525010322,,2022-03-10 13:52:16,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.1,out port,-2.09358333,106.16677,-,keluar,-,-
525010322,,2022-03-12 20:51:00,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.1,out port,-2.736605,107.599455,masuk,-,-,-
525010322,Tanjungpandan,2022-03-12 21:01:01,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.1,in port,-2.74258167,107.60847167,masuk,-,-,-
525010322,Tanjungpandan,2022-03-14 22:01:08,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.1,in port,-2.74552333,107.61643333,-,keluar,-,-
525010322,,2022-03-14 22:11:18,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.1,out port,-2.74125333,107.604185,-,keluar,-,-
525010322,,2022-03-19 00:45:53,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.1,out port,-2.74093833,107.60405167,masuk,-,-,-
525010322,Tanjungpandan,2022-03-19 00:55:53,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.1,in port,-2.74478,107.61478,masuk,-,-,-
525010322,Tanjungpandan,2022-03-20 00:16:06,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.1,in port,-2.74230833,107.60764,-,keluar,-,-
525010322,,2022-03-20 00:26:16,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.1,out port,-2.73629,107.59749667,-,keluar,-,-
525010322,,2022-03-22 00:16:44,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.1,out port,-5.86697333,105.99332667,masuk,-,-,-
525010322,Tanjung Sekong,2022-03-22 00:54:39,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.1,in port,-5.91489833,105.976565,masuk,keluar,-,-
525010322,Tanjung Gerem,2022-03-22 01:52:39,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.1,in port,-5.94910167,105.98927667,masuk,-,-,-
525010322,Tanjung Gerem,2022-03-23 12:40:14,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.1,in port,-5.95857667,105.96759,-,keluar,-,-
525010322,,2022-03-23 14:27:14,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.1,out port,-5.87302667,105.99791833,-,keluar,-,-
525010322,,2022-04-03 15:41:25,Indonesia,Indonesia,Tanker,Under Way Using Engine,1.5,out port,-5.86705,105.97844667,masuk,-,-,-
525010322,Tanjung Sekong,2022-04-03 16:30:33,Indonesia,Indonesia,Tanker,Under Way Using Engine,1.5,in port,-5.91800333,105.975615,masuk,keluar,-,-
525010322,Tanjung Gerem,2022-04-03 17:34:59,Indonesia,Indonesia,Tanker,Under Way Using Engine,1.5,in port,-5.96631667,105.98578333,masuk,-,-,-
525010322,Tanjung Gerem,2022-04-06 23:17:48,Indonesia,Indonesia,Tanker,Under Way Using Engine,1.5,in port,-5.95176833,105.96788833,-,keluar,-,-
525010322,Tanjung Sekong,2022-04-07 00:02:51,Indonesia,Indonesia,Tanker,Under Way Using Engine,1.5,in port,-5.91162,105.97466833,masuk,-,-,-
525010322,Tanjung Sekong,2022-04-07 00:28:11,Indonesia,Indonesia,Tanker,Under Way Using Engine,1.5,in port,-5.88860333,105.97653333,-,keluar,-,-
525010322,,2022-04-07 00:42:10,Indonesia,Indonesia,Tanker,Under Way Using Engine,1.5,out port,-5.875595,105.97973833,-,keluar,-,-
525010322,,2022-04-14 18:51:29,Indonesia,Indonesia,Tanker,Under Way Using Engine,1.5,out port,-5.52673667,105.30344667,masuk,-,-,-
525010322,Panjang,2022-04-15 21:44:51,Indonesia,Indonesia,Tanker,At Anchor,1.5,in port,-5.49572833,105.31298667,masuk,-,-,-
525010322,Panjang,2022-04-17 02:32:26,Indonesia,Indonesia,Tanker,At Anchor,6.7,in port,-5.48280167,105.31420333,-,keluar,-,-
525010322,,2022-04-27 19:26:01,Indonesia,Indonesia,Tanker,At Anchor,1.5,out port,-5.50555333,105.31455333,-,keluar,-,-
525010322,,2022-05-02 08:30:29,Indonesia,Indonesia,Tanker,At Anchor,1.5,out port,-5.50395833,105.31377333,masuk,-,-,-
525010322,Panjang,2022-05-02 13:12:53,Indonesia,Indonesia,Tanker,At Anchor,1.5,in port,-5.48278,105.314225,masuk,-,-,-
525010322,Panjang,2022-05-03 07:56:12,Indonesia,Indonesia,Tanker,At Anchor,1.5,in port,-5.48275833,105.31421667,-,keluar,-,-
525010322,,2022-05-05 23:51:15,Indonesia,Indonesia,Tanker,Underway Sailing,1.5,out port,-2.800335,107.334965,-,keluar,-,-
525010322,,2022-05-09 11:53:24,Indonesia,Indonesia,Tanker,At Anchor,1.5,out port,-2.71944,107.567425,masuk,-,-,-
525010322,Tanjungpandan,2022-05-11 04:26:55,Indonesia,Indonesia,Tanker,At Anchor,1.5,in port,-2.75026,107.64185667,masuk,-,-,-
525010322,Tanjungpandan,2022-05-11 20:25:29,Indonesia,Indonesia,Tanker,At Anchor,1.5,in port,-2.750275,107.64185833,-,keluar,-,-
525010322,Pangkalpinang,2022-05-13 13:40:05,Indonesia,Indonesia,Tanker,Underway Sailing,1.5,in port,-2.09566167,106.13799833,masuk,keluar,-,-
525010322,,2022-05-15 02:36:08,Indonesia,Indonesia,Tanker,Underway Sailing,1.5,out port,-2.32893333,106.33009667,-,keluar,-,-
525010322,,2022-05-17 08:44:14,Indonesia,Indonesia,Tanker,Underway Sailing,1.5,out port,-5.81510667,105.98287,masuk,-,-,-
525010322,Tanjung Gerem,2022-05-17 10:37:44,Indonesia,Indonesia,Tanker,Underway Sailing,1.5,in port,-5.95057667,105.98884,masuk,keluar,-,-
525010322,,2022-05-19 13:54:21,Indonesia,Indonesia,Tanker,Underway Sailing,1.5,out port,-5.84365,105.98063667,-,keluar,-,-
525010322,,2022-06-02 21:46:43,Indonesia,Indonesia,Tanker,Underway Sailing,1.5,out port,-5.84988333,105.97955833,masuk,-,-,-
525010322,Tanjung Sekong,2022-06-02 22:37:02,Indonesia,Indonesia,Tanker,Underway Sailing,1.5,in port,-5.91291167,105.97095333,masuk,keluar,-,-
525010322,Tanjung Gerem,2022-06-02 23:31:43,Indonesia,Indonesia,Tanker,Underway Sailing,1.5,in port,-5.95953167,105.98599167,masuk,-,-,-
525010322,Tanjung Gerem,2022-06-07 19:13:38,Indonesia,Indonesia,Tanker,Underway Sailing,1.5,in port,-5.96921333,105.983245,-,keluar,-,-
525010322,,2022-06-07 21:17:00,Indonesia,Indonesia,Tanker,Underway Sailing,1.5,out port,-5.86822833,105.97783667,-,keluar,-,-
525010322,,2022-06-16 15:01:05,Indonesia,Indonesia,Tanker,Underway Sailing,1.5,out port,-5.93194,105.96642,masuk,-,-,-
525010322,Tanjung Gerem,2022-06-21 12:45:02,Indonesia,Indonesia,Tanker,Underway Sailing,1.5,in port,-5.97266167,105.98932167,masuk,-,-,-
525010322,Tanjung Gerem,2022-06-21 13:23:22,Indonesia,Indonesia,Tanker,Underway Sailing,1.5,in port,-5.94799167,105.967635,-,keluar,-,-
525010322,Tanjung Sekong,2022-06-21 13:58:21,Indonesia,Indonesia,Tanker,Underway Sailing,1.5,in port,-5.92064,105.97658667,masuk,-,-,-
525010322,Tanjung Sekong,2022-06-21 14:00:39,Indonesia,Indonesia,Tanker,Underway Sailing,1.5,in port,-5.91861667,105.97592667,-,keluar,-,-
525010322,,2022-06-21 14:55:22,Indonesia,Indonesia,Tanker,Underway Sailing,1.5,out port,-5.878555,105.97761333,-,keluar,-,-
525010322,,2022-06-25 14:16:28,Indonesia,Indonesia,Tanker,Underway Sailing,1.5,out port,-2.73462667,107.59352167,masuk,-,-,-
525010322,Tanjungpandan,2022-06-25 14:52:55,Indonesia,Indonesia,Tanker,Underway Sailing,1.5,in port,-2.74749333,107.624185,masuk,keluar,-,-
525010322,,2022-06-28 13:09:15,Indonesia,Indonesia,Tanker,Underway Sailing,1.5,out port,-2.73503,107.59526167,-,keluar,-,-
525010322,,2022-06-30 05:21:35,Indonesia,Indonesia,Tanker,Underway Sailing,1.5,out port,-5.52409333,106.006945,masuk,-,-,-
525010322,Tanjung Gerem,2022-07-04 05:38:35,Indonesia,Indonesia,Tanker,Underway Sailing,1.5,in port,-5.96507167,105.98659333,masuk,-,-,-
525010322,Tanjung Gerem,2022-07-05 12:44:58,Indonesia,Indonesia,Tanker,Underway Sailing,1.5,in port,-5.94273333,105.96817,-,keluar,-,-
525010322,Tanjung Sekong,2022-07-05 12:55:24,Indonesia,Indonesia,Tanker,Underway Sailing,1.5,in port,-5.93488833,105.96989167,masuk,-,-,-
525010322,Tanjung Sekong,2022-07-05 13:31:45,Indonesia,Indonesia,Tanker,Underway Sailing,1.5,in port,-5.90621167,105.97475333,-,keluar,-,-
525010322,,2022-07-05 14:04:16,Indonesia,Indonesia,Tanker,Underway Sailing,1.5,out port,-5.88029,105.97827,-,keluar,-,-
525010322,,2022-07-26 15:01:39,Indonesia,Indonesia,Tanker,Underway Sailing,1.5,out port,-5.58644167,105.3372,masuk,-,-,-
525010322,Panjang,2022-07-29 03:34:02,Indonesia,Indonesia,Tanker,At Anchor,1.5,in port,-5.491845,105.31254,masuk,-,-,-
525010322,Panjang,2022-08-05 00:06:16,Indonesia,Indonesia,Tanker,At Anchor,1.5,in port,-5.482775,105.31422,-,keluar,-,-
525010322,,2022-08-05 06:07:53,Indonesia,Indonesia,Tanker,Under Way Using Engine,1.5,out port,-5.70403167,105.43328667,-,keluar,-,-
525010322,,2022-08-07 12:54:20,Indonesia,Indonesia,Tanker,Under Way Using Engine,1.5,out port,-2.950375,107.318035,masuk,-,-,-
525010322,Tanjungpandan,2022-08-08 12:27:49,Indonesia,Indonesia,Tanker,Under Way Using Engine,1.5,in port,-2.74696667,107.634425,masuk,keluar,-,-
525010322,,2022-08-09 14:17:42,Indonesia,Indonesia,Tanker,Under Way Using Engine,1.5,out port,-2.71827833,107.48924,-,keluar,-,-
525010322,,2022-08-11 15:29:47,Indonesia,Indonesia,Tanker,Under Way Using Engine,1.5,out port,-5.87206333,105.978605,masuk,-,-,-
525010322,Tanjung Sekong,2022-08-11 15:40:01,Indonesia,Indonesia,Tanker,Under Way Using Engine,1.5,in port,-5.88945833,105.97685667,masuk,-,-,-
525010322,Tanjung Sekong,2022-08-11 15:50:17,Indonesia,Indonesia,Tanker,Under Way Using Engine,1.5,in port,-5.90841333,105.97298,-,keluar,-,-
525010322,,2022-08-11 16:02:00,Indonesia,Indonesia,Tanker,Under Way Using Engine,1.5,out port,-5.92512,105.96352333,masuk,keluar,-,-
525010322,Tanjung Gerem,2022-08-11 16:13:36,Indonesia,Indonesia,Tanker,Under Way Using Engine,1.5,in port,-5.94062333,105.95935667,masuk,-,-,-
525010322,Tanjung Gerem,2022-08-19 22:55:20,Indonesia,Indonesia,Tanker,At Anchor,1.5,in port,-5.97170667,105.99134833,-,keluar,-,-
525010322,,2022-08-20 08:23:16,Indonesia,Indonesia,Tanker,Under Way Using Engine,1.5,out port,-5.58027667,106.002205,-,keluar,-,-
525010322,,2022-08-28 09:28:37,Indonesia,Indonesia,Tanker,Under Way Using Engine,1.5,out port,-5.86626667,105.97835833,masuk,-,-,-
525010322,Tanjung Gerem,2022-08-28 22:40:52,Indonesia,Indonesia,Tanker,Under Way Using Engine,1.5,in port,-5.95314333,105.987885,masuk,-,-,-
525010322,Tanjung Gerem,2022-08-30 20:57:37,Indonesia,Indonesia,Tanker,Under Way Using Engine,1.5,in port,-5.93763667,105.96543667,-,keluar,-,-
525010322,,2022-08-30 21:08:44,Indonesia,Indonesia,Tanker,Under Way Using Engine,1.5,out port,-5.92855833,105.96531333,masuk,keluar,-,-
525010322,Tanjung Sekong,2022-08-30 21:28:35,Indonesia,Indonesia,Tanker,Under Way Using Engine,1.5,in port,-5.917735,105.972345,masuk,-,-,-
525010322,Tanjung Sekong,2022-08-30 22:03:41,Indonesia,Indonesia,Tanker,Under Way Using Engine,1.5,in port,-5.88997,105.975745,-,keluar,-,-
525010322,,2022-08-30 22:22:27,Indonesia,Indonesia,Tanker,Under Way Using Engine,1.5,out port,-5.87423333,105.97733,-,keluar,-,-
525010322,,2022-09-08 08:49:46,Indonesia,Indonesia,Tanker,Under Way Using Engine,2.8,out port,-5.89179667,105.97044,masuk,-,-,-
525010322,Tanjung Sekong,2022-09-08 08:52:50,Indonesia,Indonesia,Tanker,Under Way Using Engine,2.8,in port,-5.89552833,105.96984167,masuk,-,-,-
525010322,Tanjung Sekong,2022-09-08 09:03:00,Indonesia,Indonesia,Tanker,Under Way Using Engine,2.8,in port,-5.90811,105.968515,-,keluar,-,-
525010322,,2022-09-08 09:13:00,Indonesia,Indonesia,Tanker,Under Way Using Engine,2.8,out port,-5.92094333,105.96862167,-,keluar,-,-
525010322,,2022-09-08 09:23:02,Indonesia,Indonesia,Tanker,Under Way Using Engine,2.8,out port,-5.93390667,105.96933,masuk,-,-,-
525010322,Tanjung Gerem,2022-09-08 09:29:03,Indonesia,Indonesia,Tanker,Under Way Using Engine,2.8,in port,-5.94167667,105.96989833,masuk,-,-,-
