mmsi,Port,dt_pos_utc,fc_vessel,sc_vessel,vessel_type,ns_vessel,draught,position,latitude,longitude,masuk_pelabuhan,keluar_pelabuhan,masuk_indo,keluar_indo
525019301,,2022-09-17 18:45:07,Indonesia,Indonesia,Passenger,Underway Sailing,2.5,out port,-1.23864667,116.77826667,masuk,-,-,-
525019301,Balikpapan,2022-09-17 18:55:17,Indonesia,Indonesia,Passenger,Underway Sailing,2.5,in port,-1.23678667,116.78722833,masuk,-,-,-
525019301,Balikpapan,2022-09-17 19:15:17,Indonesia,Indonesia,Passenger,Underway Sailing,2.5,in port,-1.22074667,116.79966833,-,keluar,-,-
525019301,,2022-09-17 19:25:18,Indonesia,Indonesia,Passenger,Underway Sailing,2.5,out port,-1.21313667,116.805035,-,keluar,-,-
525019301,,2022-09-17 20:27:07,Indonesia,Indonesia,Passenger,Underway Sailing,2.5,out port,-1.211795,116.80540833,masuk,-,-,-
525019301,Balikpapan,2022-09-17 20:37:08,Indonesia,Indonesia,Passenger,Underway Sailing,2.5,in port,-1.22118333,116.79973667,masuk,-,-,-
525019301,Balikpapan,2022-09-17 20:47:18,Indonesia,Indonesia,Passenger,Underway Sailing,2.5,in port,-1.22850167,116.79181333,-,keluar,-,-
525019301,,2022-09-17 20:57:27,Indonesia,Indonesia,Passenger,Underway Sailing,2.5,out port,-1.23587167,116.78333,-,keluar,-,-
525019301,,2022-09-17 21:47:57,Indonesia,Indonesia,Passenger,Underway Sailing,2.5,out port,-1.23788,116.78089667,masuk,-,-,-
525019301,Balikpapan,2022-09-17 21:57:58,Indonesia,Indonesia,Passenger,Underway Sailing,2.5,in port,-1.22942833,116.790965,masuk,-,-,-
525019301,Balikpapan,2022-09-17 22:08:06,Indonesia,Indonesia,Passenger,Underway Sailing,2.5,in port,-1.22041333,116.80102,-,keluar,-,-
525019301,,2022-09-17 22:18:06,Indonesia,Indonesia,Passenger,Underway Sailing,2.5,out port,-1.20894333,116.80678333,-,keluar,-,-
525019301,,2022-09-19 03:45:22,Indonesia,Indonesia,Passenger,Underway Sailing,2.5,out port,-1.23712,116.78011167,masuk,-,-,-
525019301,Balikpapan,2022-09-19 03:55:26,Indonesia,Indonesia,Passenger,Underway Sailing,2.5,in port,-1.22908,116.79056667,masuk,keluar,-,-
525019301,,2022-09-19 04:05:36,Indonesia,Indonesia,Passenger,Underway Sailing,2.5,out port,-1.22262667,116.79810667,-,keluar,-,-
525019301,,2022-09-19 04:25:55,Indonesia,Indonesia,Passenger,Underway Sailing,2.5,out port,-1.20635667,116.807615,masuk,-,-,-
525019301,Balikpapan,2022-09-19 05:39:22,Indonesia,Indonesia,Passenger,Underway Sailing,2.5,in port,-1.22332667,116.79742,masuk,-,-,-
525019301,Balikpapan,2022-09-19 05:50:04,Indonesia,Indonesia,Passenger,Underway Sailing,2.5,in port,-1.23503,116.78960333,-,keluar,-,-
525019301,,2022-09-19 06:00:05,Indonesia,Indonesia,Passenger,Underway Sailing,2.5,out port,-1.23611833,116.77891167,-,keluar,-,-
525019301,,2022-09-19 06:42:19,Indonesia,Indonesia,Passenger,Underway Sailing,2.5,out port,-1.23701333,116.77765,masuk,-,-,-
525019301,Balikpapan,2022-09-19 06:50:49,Indonesia,Indonesia,Passenger,Underway Sailing,2.5,in port,-1.22891667,116.78821833,masuk,-,-,-
525019301,Balikpapan,2022-09-19 07:10:58,Indonesia,Indonesia,Passenger,Underway Sailing,2.5,in port,-1.22328667,116.79762833,-,keluar,-,-
525019301,,2022-09-19 07:21:09,Indonesia,Indonesia,Passenger,Underway Sailing,2.5,out port,-1.21594667,116.80411167,-,keluar,-,-
525019301,,2022-09-19 08:33:58,Indonesia,Indonesia,Passenger,Underway Sailing,2.5,out port,-1.21492667,116.80444833,masuk,-,-,-
525019301,Balikpapan,2022-09-19 08:43:59,Indonesia,Indonesia,Passenger,Underway Sailing,2.5,in port,-1.223905,116.79592667,masuk,keluar,-,-
525019301,,2022-09-19 08:54:09,Indonesia,Indonesia,Passenger,Underway Sailing,2.5,out port,-1.23276,116.78669833,-,keluar,-,-
525019301,,2022-09-19 09:45:34,Indonesia,Indonesia,Passenger,Underway Sailing,2.5,out port,-1.23847,116.77698333,masuk,-,-,-
525019301,Balikpapan,2022-09-19 09:55:44,Indonesia,Indonesia,Passenger,Underway Sailing,2.5,in port,-1.23620667,116.78808667,masuk,keluar,-,-
525019301,,2022-09-19 10:05:45,Indonesia,Indonesia,Passenger,Underway Sailing,2.5,out port,-1.22235667,116.79843667,-,keluar,-,-
525019301,,2022-09-19 11:37:24,Indonesia,Indonesia,Passenger,Underway Sailing,2.5,out port,-1.21614333,116.80415833,masuk,-,-,-
525019301,Balikpapan,2022-09-19 11:47:24,Indonesia,Indonesia,Passenger,Underway Sailing,2.5,in port,-1.22483,116.79601,masuk,keluar,-,-
525019301,,2022-09-19 11:57:35,Indonesia,Indonesia,Passenger,Underway Sailing,2.5,out port,-1.23319167,116.78633833,-,keluar,-,-
525019301,,2022-09-19 12:49:13,Indonesia,Indonesia,Passenger,Underway Sailing,2.5,out port,-1.23047,116.78606333,masuk,-,-,-
525019301,Balikpapan,2022-09-19 12:59:22,Indonesia,Indonesia,Passenger,Underway Sailing,2.5,in port,-1.22414,116.79550833,masuk,-,-,-
525019301,Balikpapan,2022-09-19 13:09:22,Indonesia,Indonesia,Passenger,Underway Sailing,2.5,in port,-1.21825833,116.80327,-,keluar,-,-
525019301,,2022-09-19 13:19:34,Indonesia,Indonesia,Passenger,Underway Sailing,2.5,out port,-1.20689333,116.80747,-,keluar,-,-
525019301,,2022-09-19 14:20:08,Indonesia,Indonesia,Passenger,Underway Sailing,2.5,out port,-1.20479167,116.808345,masuk,-,-,-
525019301,Balikpapan,2022-09-19 14:30:17,Indonesia,Indonesia,Passenger,Underway Sailing,2.5,in port,-1.21649167,116.80362833,masuk,-,-,-
525019301,Balikpapan,2022-09-19 14:50:27,Indonesia,Indonesia,Passenger,Underway Sailing,2.5,in port,-1.23000333,116.79033167,-,keluar,-,-
525019301,,2022-09-19 15:00:36,Indonesia,Indonesia,Passenger,Underway Sailing,2.5,out port,-1.23802333,116.78201667,-,keluar,-,-
525019301,,2022-09-19 15:51:17,Indonesia,Indonesia,Passenger,Underway Sailing,2.5,out port,-1.23020833,116.78900333,masuk,-,-,-
