mmsi,Port,dt_pos_utc,fc_vessel,sc_vessel,vessel_type,ns_vessel,draught,position,latitude,longitude,masuk_pelabuhan,keluar_pelabuhan,masuk_indo,keluar_indo
525125033,Pulau Sambu,2022-01-08 07:43:48,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16166667,103.93,masuk,keluar,-,-
525125033,Sekupang,2022-01-08 07:43:48,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16166667,103.93,masuk,keluar,-,-
525125033,Pulau Sambu,2022-01-08 07:49:51,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16,103.93,masuk,keluar,-,-
525125033,Sekupang,2022-01-08 07:49:51,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16,103.93,masuk,keluar,-,-
525125033,Pulau Sambu,2022-01-08 07:51:15,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.161615,103.93094667,masuk,keluar,-,-
525125033,Sekupang,2022-01-08 07:51:15,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.161615,103.93094667,masuk,keluar,-,-
525125033,Pulau Sambu,2022-01-08 07:52:50,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16,103.93,masuk,keluar,-,-
525125033,Sekupang,2022-01-08 07:52:50,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16,103.93,masuk,keluar,-,-
525125033,Pulau Sambu,2022-01-08 07:55:51,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16,103.93,masuk,keluar,-,-
525125033,Sekupang,2022-01-08 07:55:51,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16,103.93,masuk,keluar,-,-
525125033,Pulau Sambu,2022-01-08 07:58:51,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16,103.93,masuk,keluar,-,-
525125033,Sekupang,2022-01-08 07:58:51,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16,103.93,masuk,keluar,-,-
525125033,Pulau Sambu,2022-01-08 08:01:52,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16,103.93,masuk,keluar,-,-
525125033,Sekupang,2022-01-08 08:01:52,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16,103.93,masuk,keluar,-,-
525125033,Pulau Sambu,2022-01-08 08:03:15,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16151333,103.931185,masuk,keluar,-,-
525125033,Sekupang,2022-01-08 08:03:15,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16151333,103.931185,masuk,keluar,-,-
525125033,Pulau Sambu,2022-01-08 08:04:47,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16,103.93,masuk,keluar,-,-
525125033,Sekupang,2022-01-08 08:04:47,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16,103.93,masuk,keluar,-,-
525125033,Pulau Sambu,2022-01-08 08:07:47,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16,103.93,masuk,keluar,-,-
525125033,Sekupang,2022-01-08 08:07:47,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16,103.93,masuk,keluar,-,-
525125033,Pulau Sambu,2022-01-08 08:10:53,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16,103.93,masuk,keluar,-,-
525125033,Sekupang,2022-01-08 08:10:53,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16,103.93,masuk,keluar,-,-
525125033,Pulau Sambu,2022-01-08 08:15:21,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16168333,103.93093167,masuk,keluar,-,-
525125033,Sekupang,2022-01-08 08:15:21,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16168333,103.93093167,masuk,keluar,-,-
525125033,Pulau Sambu,2022-01-08 08:19:49,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16,103.93,masuk,keluar,-,-
525125033,Sekupang,2022-01-08 08:19:49,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16,103.93,masuk,keluar,-,-
525125033,Pulau Sambu,2022-01-08 08:27:16,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16148167,103.93117,masuk,keluar,-,-
525125033,Sekupang,2022-01-08 08:27:16,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16148167,103.93117,masuk,keluar,-,-
525125033,Pulau Sambu,2022-01-08 08:37:48,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16,103.93,masuk,keluar,-,-
525125033,Sekupang,2022-01-08 08:37:48,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16,103.93,masuk,keluar,-,-
525125033,Pulau Sambu,2022-01-08 08:39:19,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16144167,103.93117333,masuk,keluar,-,-
525125033,Sekupang,2022-01-08 08:39:19,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16144167,103.93117333,masuk,keluar,-,-
525125033,Pulau Sambu,2022-01-08 08:40:52,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16,103.93,masuk,keluar,-,-
525125033,Sekupang,2022-01-08 08:40:52,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16,103.93,masuk,keluar,-,-
525125033,Pulau Sambu,2022-01-08 08:43:51,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16,103.93,masuk,keluar,-,-
525125033,Sekupang,2022-01-08 08:43:51,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16,103.93,masuk,keluar,-,-
525125033,Pulau Sambu,2022-01-08 08:49:48,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16,103.93,masuk,keluar,-,-
525125033,Sekupang,2022-01-08 08:49:48,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16,103.93,masuk,-,-,-
525125033,Sekupang,2022-01-08 08:51:16,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16133333,103.93163333,-,keluar,-,-
525125033,Pulau Sambu,2022-01-08 08:52:48,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16,103.93,masuk,keluar,-,-
525125033,Sekupang,2022-01-08 08:52:48,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16,103.93,masuk,keluar,-,-
525125033,Pulau Sambu,2022-01-08 08:55:48,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16,103.93,masuk,keluar,-,-
525125033,Sekupang,2022-01-08 08:55:48,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16,103.93,masuk,-,-,-
525125033,Sekupang,2022-01-08 09:03:19,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16140167,103.9316,-,keluar,-,-
525125033,Pulau Sambu,2022-01-08 09:10:49,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16,103.93,masuk,keluar,-,-
525125033,Sekupang,2022-01-08 09:10:49,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16,103.93,masuk,-,-,-
525125033,Sekupang,2022-01-08 14:27:16,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16135667,103.93157833,-,keluar,-,-
525125033,Pulau Sambu,2022-01-08 14:28:51,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16,103.93,masuk,keluar,-,-
525125033,Sekupang,2022-01-08 14:28:51,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16,103.93,masuk,keluar,-,-
525125033,Pulau Sambu,2022-01-08 14:34:47,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16,103.93,masuk,keluar,-,-
525125033,Sekupang,2022-01-08 14:34:47,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16,103.93,masuk,keluar,-,-
525125033,Pulau Sambu,2022-01-08 14:37:47,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16,103.93,masuk,keluar,-,-
525125033,Sekupang,2022-01-08 14:37:47,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16,103.93,masuk,-,-,-
525125033,Sekupang,2022-01-08 14:39:17,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16145167,103.93136,-,keluar,-,-
525125033,Pulau Sambu,2022-01-08 14:43:47,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16,103.93,masuk,keluar,-,-
525125033,Sekupang,2022-01-08 14:43:47,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16,103.93,masuk,keluar,-,-
525125033,Pulau Sambu,2022-01-08 14:46:48,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16,103.93,masuk,keluar,-,-
525125033,Sekupang,2022-01-08 14:46:48,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16,103.93,masuk,keluar,-,-
525125033,Pulau Sambu,2022-01-08 14:49:53,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16,103.93,masuk,keluar,-,-
525125033,Sekupang,2022-01-08 14:49:53,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16,103.93,masuk,-,-,-
525125033,Sekupang,2022-01-08 14:51:16,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16141833,103.931535,-,keluar,-,-
525125033,Pulau Sambu,2022-01-08 14:55:51,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16,103.93,masuk,keluar,-,-
525125033,Sekupang,2022-01-08 14:55:51,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16,103.93,masuk,keluar,-,-
525125033,Pulau Sambu,2022-01-08 15:01:52,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16,103.93,masuk,keluar,-,-
525125033,Sekupang,2022-01-08 15:01:52,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16,103.93,masuk,-,-,-
525125033,Sekupang,2022-01-08 15:03:22,Indonesia,Indonesia,Cargo,At Anchor,4.7,in port,1.16148333,103.931465,-,keluar,-,-
