diff_time,diff_time_minutes,diff_time_hours
258773,4312.883333333333,71.88138888888889
1050121,17502.016666666666,291.7002777777778
1024205,17070.083333333332,284.50138888888887
1302,21.7,0.3616666666666667
2538556,42309.26666666667,705.1544444444445
4118430,68640.5,1144.0083333333334
4046790,67446.5,1124.1083333333333
24721,412.01666666666665,6.866944444444444
783,13.05,0.2175
26824,447.06666666666666,7.4511111111111115
34920,582.0,9.7
2345161,39086.01666666667,651.4336111111111
2056655,34277.583333333336,571.2930555555556
152535,2542.25,42.37083333333333
178271,2971.1833333333334,49.51972222222222
4437384,73956.4,1232.6066666666666
11574,192.9,3.215
4400514,73341.9,1222.365
4380352,73005.86666666667,1216.7644444444445
2658963,44316.05,738.6008333333333
11959,199.31666666666666,3.3219444444444446
11197591,186626.51666666666,3110.4419444444443
2263968,37732.8,628.88
12149118,202485.3,3374.755
861100,14351.666666666666,239.19444444444446
849581,14159.683333333332,235.9947222222222
262705,4378.416666666667,72.97361111111111
207432,3457.2,57.62
27941,465.68333333333334,7.761388888888889
26113,435.21666666666664,7.253611111111111
9501258,158354.3,2639.2383333333332
38321,638.6833333333333,10.644722222222223
4120,68.66666666666667,1.1444444444444444
50121,835.35,13.9225
175716,2928.6,48.81
192996,3216.6,53.61
6979957,116332.61666666667,1938.8769444444445
7779320,129655.33333333333,2160.9222222222224
32593,543.2166666666667,9.053611111111111
19814,330.23333333333335,5.503888888888889
306862,5114.366666666667,85.23944444444444
320449,5340.816666666667,89.01361111111112
56942,949.0333333333333,15.817222222222222
13562,226.03333333333333,3.7672222222222222
2586671,43111.183333333334,718.5197222222222
8079828,134663.8,2244.3966666666665
3057,50.95,0.8491666666666666
2159,35.983333333333334,0.5997222222222223
7799611,129993.51666666666,2166.558611111111
59386,989.7666666666667,16.496111111111112
24483,408.05,6.800833333333333
4682103,78035.05,1300.5841666666668
4624862,77081.03333333334,1284.683888888889
5087785,84796.41666666667,1413.2736111111112
5034324,83905.4,1398.4233333333334
14580,243.0,4.05
2166065,36101.083333333336,601.6847222222223
2072825,34547.083333333336,575.7847222222222
1081289,18021.483333333334,300.35805555555555
1045279,17421.316666666666,290.35527777777776
2569822,42830.36666666667,713.8394444444444
2557223,42620.38333333333,710.3397222222222
1681,28.016666666666666,0.46694444444444444
2337405,38956.75,649.2791666666667
8894785,148246.41666666666,2470.773611111111
5291539,88192.31666666667,1469.8719444444444
14216264,236937.73333333334,3948.9622222222224
14038029,233967.15,3899.4525
8131689,135528.15,2258.8025
1067,17.783333333333335,0.29638888888888887
9324955,155415.91666666666,2590.2652777777776
6703236,111720.6,1862.01
8399097,139984.95,2333.0825
8037729,133962.15,2232.7025
11288421,188140.35,3135.6725
3025,50.416666666666664,0.8402777777777778
605584,10093.066666666668,168.21777777777777
513785,8563.083333333334,142.71805555555557
4016,66.93333333333334,1.1155555555555556
4056604,67610.06666666667,1126.8344444444444
163802,2730.0333333333333,45.50055555555556
170110,2835.1666666666665,47.25277777777778
58185,969.75,16.1625
15561892,259364.86666666667,4322.747777777778
2548,42.46666666666667,0.7077777777777777
37081,618.0166666666667,10.300277777777778
15665,261.0833333333333,4.351388888888889
1024,17.066666666666666,0.28444444444444444
78862,1314.3666666666666,21.906111111111112
68603,1143.3833333333334,19.05638888888889
5118424,85307.06666666667,1421.7844444444445
5110401,85173.35,1419.5558333333333
15789954,263165.9,4386.098333333333
541,9.016666666666667,0.1502777777777778
7071750,117862.5,1964.375
7041973,117366.21666666666,1956.1036111111111
8243,137.38333333333333,2.289722222222222
1738714,28978.566666666666,482.9761111111111
35342,589.0333333333333,9.817222222222222
86822,1447.0333333333333,24.11722222222222
4823,80.38333333333334,1.3397222222222223
8640,144.0,2.4
11335,188.91666666666666,3.1486111111111112
36269,604.4833333333333,10.074722222222222
1799,29.983333333333334,0.49972222222222223
3054,50.9,0.8483333333333334
892,14.866666666666667,0.2477777777777778
9720,162.0,2.7
9081,151.35,2.5225
37345,622.4166666666666,10.373611111111112
25204,420.06666666666666,7.001111111111111
19804,330.06666666666666,5.501111111111111
23314953,388582.55,6476.3758333333335
6792939,113215.65,1886.9275
26845547,447425.7833333333,7457.096388888889
69011,1150.1833333333334,19.169722222222223
21426,357.1,5.951666666666667
6693692,111561.53333333334,1859.358888888889
41420,690.3333333333334,11.505555555555556
36875,614.5833333333334,10.243055555555555
50243,837.3833333333333,13.956388888888888
25762,429.3666666666667,7.1561111111111115
2161,36.016666666666666,0.6002777777777778
9717625,161960.41666666666,2699.340277777778
10411847,173530.78333333333,2892.179722222222
20924316,348738.6,5812.31
7053490,117558.16666666667,1959.3027777777777
46262,771.0333333333333,12.850555555555555
21782,363.03333333333336,6.0505555555555555
3071,51.18333333333333,0.8530555555555556
17474,291.23333333333335,4.853888888888889
35882,598.0333333333333,9.967222222222222
35781,596.35,9.939166666666667
3055485,50924.75,848.7458333333333
1676939,27948.983333333334,465.81638888888887
681138,11352.3,189.205
76288,1271.4666666666667,21.191111111111113
32494,541.5666666666667,9.026111111111112
24987,416.45,6.940833333333333
760,12.666666666666666,0.2111111111111111
8019161,133652.68333333332,2227.5447222222224
7865360,131089.33333333334,2184.822222222222
14223,237.05,3.950833333333333
5591,93.18333333333334,1.5530555555555556
483105,8051.75,134.19583333333333
3118,51.96666666666667,0.8661111111111112
4144,69.06666666666666,1.1511111111111112
1921743,32029.05,533.8175
3321230,55353.833333333336,922.5638888888889
1154,19.233333333333334,0.32055555555555554
83522,1392.0333333333333,23.200555555555557
8111135,135185.58333333334,2253.0930555555556
8117788,135296.46666666667,2254.9411111111112
3098978,51649.63333333333,860.8272222222222
77605,1293.4166666666667,21.556944444444444
974094,16234.9,270.58166666666665
1031993,17199.883333333335,286.6647222222222
6449276,107487.93333333333,1791.4655555555555
4781851,79697.51666666666,1328.2919444444444
4854504,80908.4,1348.4733333333334
550080,9168.0,152.8
548104,9135.066666666668,152.2511111111111
10014,166.9,2.7816666666666667
2814,46.9,0.7816666666666666
17648,294.1333333333333,4.902222222222222
2340,39.0,0.65
900,15.0,0.25
169267,2821.116666666667,47.01861111111111
3960,66.0,1.1
24912,415.2,6.92
18796,313.26666666666665,5.221111111111111
24864601,414410.01666666666,6906.833611111111
24863610,414393.5,6906.558333333333
7104,118.4,1.9733333333333334
7561,126.01666666666667,2.100277777777778
52073,867.8833333333333,14.464722222222223
61793,1029.8833333333334,17.164722222222224
59473,991.2166666666667,16.52027777777778
3493,58.21666666666667,0.9702777777777778
2110,35.166666666666664,0.5861111111111111
747982,12466.366666666667,207.77277777777778
87154,1452.5666666666666,24.209444444444443
79954,1332.5666666666666,22.209444444444443
52094,868.2333333333333,14.470555555555556
5447527,90792.11666666667,1513.2019444444445
7637003,127283.38333333333,2121.389722222222
18241217,304020.2833333333,5067.004722222222
1434511,23908.516666666666,398.47527777777776
641298,10688.3,178.13833333333332
581179,9686.316666666668,161.4386111111111
1759692,29328.2,488.80333333333334
1769051,29484.183333333334,491.40305555555557
2788136,46468.933333333334,774.4822222222223
4012780,66879.66666666667,1114.661111111111
867,14.45,0.24083333333333334
10545,175.75,2.9291666666666667
10373,172.88333333333333,2.881388888888889
5420596,90343.26666666666,1505.7211111111112
100586,1676.4333333333334,27.940555555555555
97107,1618.45,26.974166666666665
13921109,232018.48333333334,3866.974722222222
6659,110.98333333333333,1.8497222222222223
6120,102.0,1.7
23214,386.9,6.448333333333333
23934,398.9,6.648333333333333
100236,1670.6,27.843333333333334
87267,1454.45,24.240833333333335
9932472,165541.2,2759.02
91577,1526.2833333333333,25.438055555555554
87279,1454.65,24.24416666666667
107799,1796.65,29.944166666666668
86788,1446.4666666666667,24.107777777777777
129016,2150.266666666667,35.83777777777778
51299,854.9833333333333,14.249722222222223
32940,549.0,9.15
13860,231.0,3.85
22499,374.98333333333335,6.249722222222222
24707,411.78333333333336,6.8630555555555555
10950978,182516.3,3041.9383333333335
10936398,182273.3,3037.8883333333333
102061,1701.0166666666667,28.350277777777777
30780,513.0,8.55
49963,832.7166666666667,13.87861111111111
39881,664.6833333333333,11.078055555555556
59571,992.85,16.5475
13705582,228426.36666666667,3807.106111111111
46013,766.8833333333333,12.78138888888889
78625,1310.4166666666667,21.84027777777778
24582769,409712.81666666665,6828.546944444444
365405,6090.083333333333,101.50138888888888
380884,6348.066666666667,105.80111111111111
20879,347.98333333333335,5.799722222222222
33838,563.9666666666667,9.399444444444445
2285412,38090.2,634.8366666666667
41712,695.2,11.586666666666666
33483,558.05,9.300833333333333
29702,495.03333333333336,8.250555555555556
383811,6396.85,106.61416666666666
400193,6669.883333333333,111.16472222222222
157319,2621.983333333333,43.69972222222222
199439,3323.983333333333,55.39972222222222
1991176,33186.26666666667,553.1044444444444
1991122,33185.36666666667,553.0894444444444
68404,1140.0666666666666,19.00111111111111
16987,283.1166666666667,4.7186111111111115
328801,5480.016666666666,91.33361111111111
322324,5372.066666666667,89.53444444444445
20176,336.26666666666665,5.604444444444445
1538,25.633333333333333,0.4272222222222222
124143,2069.05,34.48416666666667
1916640,31944.0,532.4
967805,16130.083333333334,268.83472222222224
39421,657.0166666666667,10.950277777777778
36537,608.95,10.149166666666666
68640,1144.0,19.066666666666666
70799,1179.9833333333333,19.66638888888889
247003,4116.716666666666,68.61194444444445
144043,2400.7166666666667,40.011944444444445
1353968,22566.133333333335,376.1022222222222
1378628,22977.133333333335,382.95222222222225
55190,919.8333333333334,15.330555555555556
34672,577.8666666666667,9.63111111111111
2202642,36710.7,611.845
2212360,36872.666666666664,614.5444444444445
1712540,28542.333333333332,475.7055555555556
29699,494.98333333333335,8.249722222222223
21524922,358748.7,5979.145
29229,487.15,8.119166666666667
9718,161.96666666666667,2.6994444444444445
9199227,153320.45,2555.340833333333
4145425,69090.41666666667,1151.5069444444443
5923819,98730.31666666667,1645.5052777777778
5929579,98826.31666666667,1647.1052777777777
20958252,349304.2,5821.736666666667
20972652,349544.2,5825.736666666667
859717,14328.616666666667,238.81027777777777
842797,14046.616666666667,234.11027777777778
65510,1091.8333333333333,18.197222222222223
82430,1373.8333333333333,22.897222222222222
2722637,45377.28333333333,756.2880555555555
4838,80.63333333333334,1.343888888888889
1822,30.366666666666667,0.5061111111111111
121102,2018.3666666666666,33.63944444444444
39202,653.3666666666667,10.889444444444445
56600,943.3333333333334,15.722222222222221
1320,22.0,0.36666666666666664
15659,260.98333333333335,4.349722222222222
45414,756.9,12.615
43996,733.2666666666667,12.221111111111112
388261,6471.016666666666,107.85027777777778
388330,6472.166666666667,107.86944444444444
5048286,84138.1,1402.3016666666667
12137041,202284.01666666666,3371.400277777778
4972321,82872.01666666666,1381.2002777777777
4972931,82882.18333333333,1381.3697222222222
19439,323.98333333333335,5.3997222222222225
19974,332.9,5.548333333333333
109254,1820.9,30.348333333333333
44347,739.1166666666667,12.31861111111111
40741,679.0166666666667,11.316944444444445
211149,3519.15,58.6525
149590,2493.1666666666665,41.55277777777778
57089,951.4833333333333,15.858055555555556
47445,790.75,13.179166666666667
405371,6756.183333333333,112.60305555555556
395727,6595.45,109.92416666666666
494300,8238.333333333334,137.30555555555554
10545991,175766.51666666666,2929.4419444444443
1868462,31141.033333333333,519.0172222222222
1825799,30429.983333333334,507.1663888888889
13045702,217428.36666666667,3623.806111111111
2533242,42220.7,703.6783333333333
82605,1376.75,22.945833333333333
72345,1205.75,20.095833333333335
21655,360.9166666666667,6.0152777777777775
2202,36.7,0.6116666666666667
24740720,412345.3333333333,6872.422222222222
144901,2415.016666666667,40.250277777777775
23041,384.01666666666665,6.400277777777778
6539137,108985.61666666667,1816.4269444444444
6509436,108490.6,1808.1766666666667
11226489,187108.15,3118.4691666666668
11633,193.88333333333333,3.231388888888889
9535,158.91666666666666,2.6486111111111112
11878,197.96666666666667,3.2994444444444446
7343,122.38333333333334,2.039722222222222
24256,404.26666666666665,6.737777777777778
2500674,41677.9,694.6316666666667
37900,631.6666666666666,10.527777777777779
25611,426.85,7.114166666666667
13283,221.38333333333333,3.689722222222222
19256,320.93333333333334,5.348888888888889
8278,137.96666666666667,2.2994444444444446
2733,45.55,0.7591666666666667
88652,1477.5333333333333,24.625555555555554
285933,4765.55,79.42583333333333
269734,4495.566666666667,74.92611111111111
1404828,23413.8,390.23
1335528,22258.8,370.98
13285381,221423.01666666666,3690.383611111111
56843,947.3833333333333,15.789722222222222
109762,1829.3666666666666,30.489444444444445
19275473,321257.88333333336,5354.298055555556
101732,1695.5333333333333,28.25888888888889
20525250,342087.5,5701.458333333333
20490317,341505.2833333333,5691.754722222222
641200,10686.666666666666,178.11111111111111
593491,9891.516666666666,164.85861111111112
11522,192.03333333333333,3.2005555555555554
7601,126.68333333333334,2.111388888888889
418733,6978.883333333333,116.31472222222222
8785,146.41666666666666,2.4402777777777778
380804,6346.733333333334,105.77888888888889
302264,5037.733333333334,83.96222222222222
101879,1697.9833333333333,28.299722222222222
93737,1562.2833333333333,26.038055555555555
50939,848.9833333333333,14.149722222222222
507791,8463.183333333332,141.05305555555555
495611,8260.183333333332,137.66972222222222
97832,1630.5333333333333,27.175555555555555
3143627,52393.78333333333,873.2297222222222
22352509,372541.81666666665,6209.030277777778
1305988,21766.466666666667,362.77444444444444
1329386,22156.433333333334,369.2738888888889
22669131,377818.85,6296.980833333333
16068606,267810.1,4463.501666666667
10854898,180914.96666666667,3015.2494444444446
98477,1641.2833333333333,27.35472222222222
94157,1569.2833333333333,26.154722222222222
2681,44.68333333333333,0.7447222222222222
506908,8448.466666666667,140.80777777777777
16206,270.1,4.501666666666667
28445,474.0833333333333,7.901388888888889
15497431,258290.51666666666,4304.841944444444
15529298,258821.63333333333,4313.693888888889
120873,2014.55,33.575833333333335
20447,340.78333333333336,5.679722222222222
12423,207.05,3.450833333333333
48237,803.95,13.399166666666666
2277,37.95,0.6325
2268712,37811.86666666667,630.1977777777778
74433,1240.55,20.675833333333333
80007,1333.45,22.224166666666665
7016,116.93333333333334,1.948888888888889
163797,2729.95,45.49916666666667
166316,2771.9333333333334,46.19888888888889
127569,2126.15,35.435833333333335
13504,225.06666666666666,3.7511111111111113
34020,567.0,9.45
27903,465.05,7.7508333333333335
3249,54.15,0.9025
539,8.983333333333333,0.14972222222222223
2644242,44070.7,734.5116666666667
2616880,43614.666666666664,726.9111111111112
582749,9712.483333333334,161.87472222222223
984709,16411.816666666666,273.53027777777777
27597650,459960.8333333333,7666.013888888889
16850748,280845.8,4680.763333333333
14616826,243613.76666666666,4060.2294444444447
12420899,207014.98333333334,3450.2497222222223
2160,36.0,0.6
28447,474.1166666666667,7.901944444444444
12241,204.01666666666668,3.4002777777777777
1076,17.933333333333334,0.29888888888888887
18758,312.6333333333333,5.210555555555556
32822,547.0333333333333,9.117222222222223
4282,71.36666666666666,1.1894444444444445
5236,87.26666666666667,1.4544444444444444
2892,48.2,0.8033333333333333
12529604,208826.73333333334,3480.4455555555555
5669619,94493.65,1574.8941666666667
13366034,222767.23333333334,3712.787222222222
1635,27.25,0.45416666666666666
1017820,16963.666666666668,282.72777777777776
1007925,16798.75,279.9791666666667
11189,186.48333333333332,3.1080555555555556
6432909,107215.15,1786.9191666666666
6431898,107198.3,1786.6383333333333
7808221,130137.01666666666,2168.950277777778
7739510,128991.83333333333,2149.863888888889
4356415,72606.91666666667,1210.1152777777777
4347056,72450.93333333333,1207.5155555555555
145265,2421.0833333333335,40.35138888888889
117547,1959.1166666666666,32.651944444444446
545949,9099.15,151.6525
540008,9000.133333333333,150.00222222222223
70478,1174.6333333333334,19.577222222222222
2231,37.18333333333333,0.6197222222222222
4994,83.23333333333333,1.3872222222222221
10568,176.13333333333333,2.9355555555555557
32231,537.1833333333333,8.953055555555556
2682,44.7,0.745
16268812,271146.86666666664,4519.114444444444
7358724,122645.4,2044.09
11174678,186244.63333333333,3104.077222222222
8681735,144695.58333333334,2411.5930555555556
59408,990.1333333333333,16.502222222222223
11410680,190178.0,3169.633333333333
52495,874.9166666666666,14.581944444444444
19009,316.81666666666666,5.280277777777778
5026722,83778.7,1396.3116666666667
31610,526.8333333333334,8.780555555555555
41087,684.7833333333333,11.413055555555555
32050,534.1666666666666,8.902777777777779
8587511,143125.18333333332,2385.4197222222224
1874069,31234.483333333334,520.5747222222222
44503,741.7166666666667,12.361944444444445
219040,3650.6666666666665,60.84444444444444
8345,139.08333333333334,2.3180555555555555
12892,214.86666666666667,3.581111111111111
26742964,445716.06666666665,7428.601111111111
40768,679.4666666666667,11.324444444444444
40375,672.9166666666666,11.215277777777779
363182,6053.033333333334,100.88388888888889
209465,3491.0833333333335,58.18472222222222
2319572,38659.53333333333,644.3255555555555
9313,155.21666666666667,2.5869444444444443
63683,1061.3833333333334,17.689722222222223
5334,88.9,1.4816666666666667
8099,134.98333333333332,2.249722222222222
21738,362.3,6.038333333333333
3185,53.083333333333336,0.8847222222222222
3060,51.0,0.85
15352,255.86666666666667,4.264444444444444
12651,210.85,3.5141666666666667
20337,338.95,5.649166666666667
22856,380.93333333333334,6.348888888888889
80281,1338.0166666666667,22.30027777777778
73985,1233.0833333333333,20.551388888888887
26994,449.9,7.498333333333333
34912,581.8666666666667,9.697777777777778
107324,1788.7333333333333,29.81222222222222
105885,1764.75,29.4125
45603,760.05,12.6675
2262467,37707.78333333333,628.4630555555556
17542135,292368.9166666667,4872.815277777778
17534215,292236.9166666667,4870.615277777778
114022,1900.3666666666666,31.672777777777778
95042,1584.0333333333333,26.400555555555556
4861,81.01666666666667,1.3502777777777777
54179,902.9833333333333,15.049722222222222
51835,863.9166666666666,14.39861111111111
86944,1449.0666666666666,24.15111111111111
67384,1123.0666666666666,18.717777777777776
3699859,61664.316666666666,1027.7386111111111
3459037,57650.61666666667,960.8436111111112
103252,1720.8666666666666,28.68111111111111
78839,1313.9833333333333,21.899722222222223
3084981,51416.35,856.9391666666667
254408,4240.133333333333,70.66888888888889
70147,1169.1166666666666,19.485277777777778
23362,389.3666666666667,6.489444444444445
17281,288.01666666666665,4.800277777777778
4608743,76812.38333333333,1280.2063888888888
1693,28.216666666666665,0.4702777777777778
20962254,349370.9,5822.848333333333
107474,1791.2333333333333,29.85388888888889
80769,1346.15,22.435833333333335
10839066,180651.1,3010.8516666666665
160285,2671.4166666666665,44.52361111111111
33383,556.3833333333333,9.273055555555555
26724,445.4,7.423333333333333
16309121,271818.68333333335,4530.311388888889
40961,682.6833333333333,11.378055555555555
5859200,97653.33333333333,1627.5555555555557
6558781,109313.01666666666,1821.8836111111111
9789174,163152.9,2719.215
622508,10375.133333333333,172.9188888888889
290194,4836.566666666667,80.60944444444445
1935,32.25,0.5375
126011,2100.1833333333334,35.003055555555555
134114,2235.233333333333,37.25388888888889
377991,6299.85,104.9975
372814,6213.566666666667,103.55944444444444
1590,26.5,0.44166666666666665
330,5.5,0.09166666666666666
49702,828.3666666666667,13.806111111111111
17117,285.28333333333336,4.754722222222222
4371325,72855.41666666667,1214.2569444444443
4352538,72542.3,1209.0383333333334
39247,654.1166666666667,10.901944444444444
41232,687.2,11.453333333333333
11164,186.06666666666666,3.101111111111111
9908,165.13333333333333,2.752222222222222
12936,215.6,3.5933333333333333
50735,845.5833333333334,14.093055555555555
13143941,219065.68333333332,3651.094722222222
7021,117.01666666666667,1.9502777777777778
10436,173.93333333333334,2.898888888888889
2463794,41063.23333333333,684.3872222222222
8949326,149155.43333333332,2485.923888888889
185042,3084.0333333333333,51.400555555555556
11879,197.98333333333332,3.299722222222222
149543,2492.383333333333,41.539722222222224
139359,2322.65,38.71083333333333
92738,1545.6333333333334,25.760555555555555
81892,1364.8666666666666,22.747777777777777
8523305,142055.08333333334,2367.5847222222224
15841,264.01666666666665,4.400277777777778
27294,454.9,7.581666666666667
16854,280.9,4.681666666666667
46258,770.9666666666667,12.849444444444444
77401,1290.0166666666667,21.50027777777778
49918,831.9666666666667,13.866111111111111
2413398,40223.3,670.3883333333333
1169,19.483333333333334,0.32472222222222225
2969,49.483333333333334,0.8247222222222222
10193,169.88333333333333,2.8313888888888887
5752783,95879.71666666666,1597.9952777777778
5702566,95042.76666666666,1584.046111111111
10230,170.5,2.841666666666667
13453,224.21666666666667,3.7369444444444446
1439,23.983333333333334,0.3997222222222222
17272119,287868.65,4797.810833333333
29892,498.2,8.303333333333333
11518,191.96666666666667,3.1994444444444445
8600237,143337.28333333333,2388.9547222222222
114059,1900.9833333333333,31.683055555555555
90479,1507.9833333333333,25.133055555555554
18974,316.23333333333335,5.270555555555555
3096,51.6,0.86
127575,2126.25,35.4375
20174,336.23333333333335,5.603888888888889
91001,1516.6833333333334,25.278055555555557
39156,652.6,10.876666666666667
71728,1195.4666666666667,19.924444444444443
89092,1484.8666666666666,24.747777777777777
34021,567.0166666666667,9.450277777777778
10615,176.91666666666666,2.948611111111111
174487,2908.116666666667,48.46861111111111
100435,1673.9166666666667,27.898611111111112
7380,123.0,2.05
874,14.566666666666666,0.2427777777777778
103032,1717.2,28.62
16950,282.5,4.708333333333333
15772,262.8666666666667,4.381111111111111
10025,167.08333333333334,2.7847222222222223
70732,1178.8666666666666,19.647777777777776
16403,273.3833333333333,4.556388888888889
114123,1902.05,31.700833333333332
84968,1416.1333333333334,23.602222222222224
43554,725.9,12.098333333333333
30478,507.96666666666664,8.466111111111111
15655,260.9166666666667,4.348611111111111
112943,1882.3833333333334,31.373055555555556
188663,3144.383333333333,52.40638888888889
14410,240.16666666666666,4.002777777777778
36752,612.5333333333333,10.20888888888889
379467,6324.45,105.4075
