day,median_time_in_port,average_time_in_port
4/24/2023,9.35,10.15265487
4/25/2023,10.13333333,12.27873563
4/26/2023,10.06666667,10.54469697
4/27/2023,10.01666667,8.466509434
4/28/2023,10.1,12.38402204
4/29/2023,9.216666667,16.52521739
4/30/2023,10,13.22268908
5/1/2023,9.016666667,11.10734463
5/2/2023,10.01666667,13.07751572
5/3/2023,9.3,7.52752809
5/4/2023,9.333333333,11.48014981
5/5/2023,10.01666667,8.675925926
5/6/2023,10.16666667,8.67375
5/7/2023,10.08333333,8.369642857
5/8/2023,10.2,66.99731801
5/9/2023,10.16666667,46.95787546
5/10/2023,10.01666667,10.76014493
5/11/2023,10.13333333,152.2489899
5/12/2023,10.35,12.93829365
5/13/2023,10.01666667,7.806410256
5/14/2023,10.03333333,7.896276596
5/15/2023,10.15,20.6503663
5/16/2023,10.16666667,13.13349835
5/17/2023,9.45,14.54698582
5/18/2023,6.016666667,6.756644144
5/19/2023,6.333333333,7.224528302
5/20/2023,10.13333333,55.7
5/21/2023,10.01666667,8.073432343
5/22/2023,10.01666667,9.613949275
5/23/2023,10.15,10.68699187
5/24/2023,10.15,16.18537037
5/25/2023,10,15.86646825
5/26/2023,10.13333333,8.529528986
5/27/2023,10.15,12.98140351
5/28/2023,10.05,10.58491228
5/29/2023,10.18333333,17.02569444
5/30/2023,10,13.10917603
5/31/2023,9.033333333,12.18535354
6/1/2023,10.01666667,11.46277778
6/2/2023,10.03333333,8.292708333
6/3/2023,10.3,9.730925926
6/4/2023,10.16666667,8.787403101
6/5/2023,9.5,8.199431818
6/6/2023,10.13333333,9.886702128
6/7/2023,10.01666667,11.83202247
6/8/2023,10.01666667,9.732407407
6/9/2023,10.03333333,10.24214559
6/10/2023,10.13333333,10.451
6/11/2023,10.1,11.80268817
6/12/2023,10.16666667,9.038351254
6/13/2023,10.13333333,22.56498127
6/14/2023,10.03333333,8.46399177
6/15/2023,10.16666667,9.512068966
6/16/2023,10.03333333,16.3115942
6/17/2023,9.533333333,8.235884354
6/18/2023,10.01666667,8.802475248
6/19/2023,10.01666667,9.164157706
6/20/2023,10.13333333,8.504878049
6/21/2023,10.1,8.455860806
6/22/2023,10.05,81.48967391
6/23/2023,9.2,8.000537634
6/24/2023,10.06666667,10.16929825
6/25/2023,10.01666667,10.51829268
6/26/2023,10.16666667,17.18081395
6/27/2023,10.16666667,9.862318841
6/28/2023,10.15,27.63869048
6/29/2023,10.03333333,9.4605
6/30/2023,10.1,8.525438596
7/1/2023,10,9.310989011
7/2/2023,10.13333333,11.11283186
7/3/2023,10.01666667,24.59737828
7/4/2023,10.06666667,12.57227414
7/5/2023,10.16666667,14.04983819
7/6/2023,10.01666667,11.51648746
7/7/2023,10.16666667,21.38833333
7/8/2023,10.05,12.13912281
7/9/2023,10.03333333,9.376937984
7/10/2023,10.03333333,62.83315018
7/11/2023,10.15,11.10761317
7/12/2023,10.18333333,10.54666667
7/13/2023,10.01666667,12.40215054
7/14/2023,10.15,14.69409722
7/15/2023,10.01666667,12.713
7/16/2023,10.16666667,15.48673835
7/17/2023,10.03333333,9.343111111
7/18/2023,10.11666667,23.05416667
7/19/2023,10.05,13.20067568
7/20/2023,10.13333333,12.99259259
7/21/2023,10.16666667,13.98473896
7/22/2023,10.15,14.11701754
7/23/2023,10,11.23384354
7/24/2023,10.06666667,12.15083333
7/25/2023,10.13333333,12.39521073
7/26/2023,10.16666667,14.91365462
7/27/2023,10.06666667,13.62912281
7/28/2023,8.766666667,12.94947917
7/29/2023,10,9.927666667
7/30/2023,8.983333333,8.055434783
7/31/2023,9.183333333,14.81161049
8/1/2023,10.03333333,29.91875
8/2/2023,10.11666667,21.1789272
8/3/2023,9.05,16.93333333
8/4/2023,10,12.83350694
8/5/2023,10.08333333,15.4712585
8/6/2023,10.01666667,15.19839744
8/7/2023,10.15,11.22312925
8/8/2023,10.18333333,29.00384615
8/9/2023,11.85,47.94589041
8/10/2023,10.15,131.1986891
8/11/2023,10,8.412222222
8/12/2023,10.16666667,12.40177305
8/13/2023,10.16666667,8.926404494
8/14/2023,10.03333333,15.54904215
8/15/2023,10,8.602777778
8/16/2023,9.95,9.706704981
8/17/2023,9.85,9.242176871
8/18/2023,6.433333333,6.484401709
8/19/2023,6.95,9.357392473
8/20/2023,4.616666667,6.078842315
8/21/2023,10.18333333,9.81588785
8/22/2023,10.01666667,16.24942529
8/23/2023,10.66666667,33.47416667
8/24/2023,10.01666667,14.7467433
8/25/2023,10.15,12.27128514
8/26/2023,10.13333333,12.85222222
8/27/2023,10,97.91974638
8/28/2023,10.13333333,11.90721649
8/29/2023,10.01666667,20.07859649
8/30/2023,9.1,11.66648551
8/31/2023,10.16666667,9.377368421
9/1/2023,10.01666667,13.28989362
9/2/2023,9.833333333,9.457875458
9/3/2023,8.35,7.286111111
9/4/2023,10.13333333,11.60555556
9/5/2023,9.633333333,8.02659176
9/6/2023,10.18333333,11.23401361
9/7/2023,10.13333333,12.99217687
9/8/2023,10.03333333,25.36200717
9/9/2023,8.866666667,12.40151515
9/10/2023,9.133333333,47.11811594
9/11/2023,10.16666667,8.879700855
9/12/2023,10.16666667,10.66025641
9/13/2023,10.16666667,9.081458333
9/14/2023,10,10.26647727
9/15/2023,10.08333333,9.704212454
9/16/2023,10,10.23448276
9/17/2023,10.15,9.367210145
9/18/2023,10.05,13.34457364
9/19/2023,9.983333333,11.00388889
9/20/2023,9.833333333,14.63433735
9/21/2023,10.15,12.72131783
9/22/2023,8.816666667,11.58630952
9/23/2023,10.03333333,12.77183908
9/24/2023,6.833333333,12.71018519
9/25/2023,10.06666667,112.8577381
9/26/2023,10.03333333,10.66576087
9/27/2023,10.15,10.16219931
9/28/2023,10.2,13.22246377
9/29/2023,10.15,10.653663
9/30/2023,10.18333333,12.01420455
10/1/2023,10.16666667,18.2443038
10/2/2023,10.11666667,10.68155556
10/3/2023,9.816666667,18.87816901
10/4/2023,10.5,16.97645833
10/5/2023,10.2,17.76847826
10/6/2023,10.15,15.40149573
10/7/2023,10.66666667,18.61937984
10/8/2023,10.16666667,11.80054945
10/9/2023,10.31666667,33.8375502
10/10/2023,10.66666667,22.24728682
10/11/2023,10.5,22.29761905
10/12/2023,10.66666667,105.2769547
10/13/2023,10.33333333,22.39694836
10/14/2023,10.18333333,41.43374486
10/15/2023,10.31666667,17.8437276
10/16/2023,10.3,20.08278388
10/17/2023,10.15,436.3985
10/18/2023,10.25,48.90347985
10/19/2023,10.26666667,14.09800995
10/20/2023,10.13333333,32.45386179
10/21/2023,10.15,26.22521368
10/22/2023,10.03333333,13.65866667
10/23/2023,10.81666667,21.85780591
10/24/2023,10.18333333,17.43770833
10/25/2023,10.26666667,20.41375969
10/26/2023,10.95,58.44061303
10/27/2023,10.18333333,23.37713675
10/28/2023,10.18333333,19.60058824
10/29/2023,10,16.21628352
10/30/2023,10.18333333,17.96821705
10/31/2023,10.36666667,25.24882629
11/1/2023,10.18333333,23.47018779
11/2/2023,10.4,58.61377778
11/3/2023,10,9.819907407
11/4/2023,10.01666667,13.01103604
11/5/2023,10.16666667,12.0474359
11/6/2023,10.01666667,9.949607843
11/7/2023,10.16666667,10.55600775
11/8/2023,9.6,11.11292517
11/9/2023,10.03333333,11.48411765
11/10/2023,10.31666667,20.86729167
11/11/2023,9.983333333,20.81090535
11/12/2023,10.08333333,15.78607843
11/13/2023,10,13.2518018
11/14/2023,10.16666667,9.133125
11/15/2023,10.13333333,85.02738095
11/16/2023,10.16666667,14.37572464
11/17/2023,10.16666667,54.88192771
11/18/2023,10.01666667,9.719047619
11/19/2023,9.25,13.79047619
11/20/2023,10.01666667,11.10681004
11/21/2023,10.13333333,45.90537037
11/22/2023,10.16666667,11.19363296
11/23/2023,10.15,15.52468354
11/24/2023,10.16666667,16.18467433
11/25/2023,10.03333333,14.61379928
11/26/2023,10.13333333,15.36782946
11/27/2023,10,21.04548611
11/28/2023,10.01666667,15.35609319
11/29/2023,10.16666667,15.35313725
11/30/2023,10.03333333,13.17983539
12/1/2023,10.13333333,19.42996032
12/2/2023,10.16666667,137.0340996
12/3/2023,10.15,23.61313725
12/4/2023,7.833333333,21.12386091
12/5/2023,4.066666667,13.98095238
12/6/2023,7.1,13.27448276
12/7/2023,6.95,9.566556291
12/8/2023,10.16666667,35.56440129
12/9/2023,10.18333333,73.2
12/10/2023,10.01666667,58.27693798
12/11/2023,9.566666667,23.12865854
12/12/2023,10,140.3985965
12/13/2023,10.28333333,20.68473684
12/14/2023,10.16666667,19.07807018
12/15/2023,10.01666667,18.09766355
12/16/2023,10.16666667,15.06857143
12/17/2023,10.18333333,22.82997076
12/18/2023,10.33333333,25.76944444
12/19/2023,10.16666667,25.78571429
12/20/2023,10.18333333,20.72395833
12/21/2023,10.15,75.60980392
12/22/2023,10.01666667,11.2985348
12/23/2023,9.983333333,13.13932584
12/24/2023,10,15.18676976
12/25/2023,9.983333333,12.75823755
12/26/2023,10.03333333,16.08134058
12/27/2023,10.13333333,17.36521036
12/28/2023,9.5,15.40454545
12/29/2023,10.03333333,16.48573718
12/30/2023,7.133333333,15.52373188
12/31/2023,10.08333333,17.94395604
