day,median_time_in_port,average_time_in_port
3/22/2022,29.01666667,484.2652954
3/23/2022,40.65,578.7478228
3/24/2022,40.65,532.4576078
3/25/2022,90.45,546.9495726
3/26/2022,46.5,506.8349094
3/27/2022,102.6666667,597.3980037
3/28/2022,82.88333333,578.0538628
3/29/2022,64.98333333,499.8425185
3/30/2022,83.93333333,511.9026068
3/31/2022,81.3,509.8384362
4/1/2022,60,495.5295775
4/2/2022,81,615.432131
4/3/2022,77.98333333,619.8633057
4/4/2022,81.96666667,612.1032787
4/5/2022,88.31666667,630.7264167
4/6/2022,42,490.3998152
4/7/2022,82,577.3082212
4/8/2022,78.96666667,621.3167081
4/9/2022,70.98333333,575.0891304
4/10/2022,32.03333333,500.5766599
4/11/2022,80.86666667,578.8411765
4/12/2022,97,636.1443262
4/13/2022,96.01666667,638.5182432
4/14/2022,91.8,676.2380054
4/15/2022,92.95,555.8993386
4/16/2022,77.91666667,553.4114387
4/17/2022,77.83333333,538.7601392
4/18/2022,86.1,557.51833
4/19/2022,86.21666667,581.8945833
4/20/2022,45,509.3171648
4/21/2022,77.93333333,588.3887441
4/22/2022,78.03333333,569.563012
4/23/2022,76,549.0627765
4/24/2022,102,766.4456265
4/25/2022,96.03333333,655.3406028
4/26/2022,81.88333333,500.0680342
4/27/2022,89.91666667,559.363625
4/28/2022,92.65,497.6298997
4/29/2022,71.13333333,449.3200928
4/30/2022,36.48333333,354.96628
5/1/2022,63.15,512.2622832
5/2/2022,51.66666667,420.5762557
5/3/2022,29.35,419.7475389
5/4/2022,34.4,389.72457
5/5/2022,30.16666667,406.0952107
5/6/2022,69.96666667,450.7305821
5/7/2022,42.01666667,401.17433
5/8/2022,62.98333333,438.1765401
5/9/2022,48.75,385.9692308
5/10/2022,74.41666667,548.4236111
5/11/2022,35.38333333,625.0072695
5/12/2022,30.53333333,805.7919192
5/13/2022,53.83333333,569.9518152
5/14/2022,44.98333333,489.8968776
5/15/2022,32.98333333,484.2298316
5/16/2022,28.01666667,389.9081974
5/17/2022,27.08333333,403.4791463
5/18/2022,72,542.8858573
5/19/2022,38.98333333,511.4213768
5/20/2022,40.83333333,496.8939683
5/21/2022,65.96666667,543.5991319
5/22/2022,50.95,524.9751024
5/23/2022,33.5,520.8234501
5/24/2022,34.43333333,506.018099
5/25/2022,51.05,488.6909722
5/26/2022,44.41666667,533.1863558
5/27/2022,56.95,508.6162075
5/28/2022,57.2,497.8134983
5/29/2022,36.3,501.8767003
5/30/2022,30.33333333,475.04801
5/31/2022,32.91666667,473.5351501
6/1/2022,42.06666667,472.1378222
6/2/2022,32.98333333,494.9341103
6/3/2022,38.91666667,477.8217374
6/4/2022,44.75,540.9172855
6/5/2022,38.93333333,441.9478372
6/6/2022,31,445.4447101
6/7/2022,67.06666667,535.8805471
6/8/2022,93.01666667,627.3608486
6/9/2022,33.03333333,482.6561927
6/10/2022,36.01666667,508.5739387
6/11/2022,66.06666667,562.6793561
6/12/2022,81.03333333,522.0873684
6/13/2022,31.35,458.0678066
6/14/2022,30.18333333,466.2857246
6/15/2022,78.16666667,632.0584715
6/16/2022,89.96666667,570.5257493
6/17/2022,77.93333333,647.044316
6/18/2022,93.76666667,618.7810488
6/19/2022,47.1,458.1716064
6/20/2022,77.96666667,589.9778392
6/21/2022,84.03333333,592.454625
6/22/2022,47.98333333,469.3306517
6/23/2022,36.1,482.2592183
6/24/2022,41,475.4068123
6/25/2022,54,589.1587578
6/26/2022,92.48333333,686.7587844
6/27/2022,50.7,589.2188
6/28/2022,40.65,512.3733171
6/29/2022,64.28333333,549.2436674
6/30/2022,30.48333333,435.2647921
7/1/2022,86.81666667,568.3040562
7/2/2022,77.98333333,548.2337912
7/3/2022,80.95,582.8293514
7/4/2022,69,543.4595905
7/5/2022,54.03333333,468.9433962
7/6/2022,70.41666667,536.5024665
7/7/2022,35.98333333,457.4495652
7/8/2022,32.21666667,427.2841424
7/9/2022,27.15,548.0293839
7/10/2022,40.3,516.6922983
7/11/2022,25.33333333,415.830157
7/12/2022,67.18333333,488.7280204
7/13/2022,77.96666667,503.2094318
7/14/2022,42.4,464.1431871
7/15/2022,82.23333333,537.2611359
7/16/2022,72.35,544.8113793
7/17/2022,89.96666667,528.9280849
7/18/2022,35.95,485.7860119
7/19/2022,31.43333333,425.27319
7/20/2022,20.98333333,405.3250296
7/21/2022,30.2,507.8217497
7/22/2022,32.35,465.5531727
7/23/2022,83.9,590.764625
7/24/2022,82.15,538.8945439
7/25/2022,35.36666667,472.0370903
7/26/2022,75.01666667,512.690404
7/27/2022,36.01666667,439.4628398
7/28/2022,83.01666667,538.0666253
7/29/2022,84.63333333,533.7368557
7/30/2022,81.01666667,591.4450094
7/31/2022,99.11666667,579.4495859
8/1/2022,83.91666667,560.6983449
8/2/2022,81.5,516.0858709
8/3/2022,77.98333333,514.1302871
8/4/2022,78.56666667,483.9213573
8/5/2022,74.75,428.650813
8/6/2022,79.03333333,465.6246047
8/7/2022,67.33333333,435.8361111
8/8/2022,86.45,540.0764087
8/9/2022,79.23333333,468.0804724
8/10/2022,36.03333333,408.5512387
8/11/2022,33,419.7968898
8/12/2022,57.06666667,415.3650442
8/13/2022,71.93333333,478.4517241
8/14/2022,41.13333333,397.5410488
8/15/2022,67.33333333,458.5734149
8/16/2022,48.68333333,421.067027
8/17/2022,44.93333333,438.7447049
8/18/2022,61.93333333,440.823041
8/19/2022,83.45,452.3191812
8/20/2022,80.55,446.2579798
8/21/2022,71.35,466.7991281
8/22/2022,35.5,395.8747029
8/23/2022,77.06666667,512.2530719
8/24/2022,68.55,426.1716327
8/25/2022,36.36666667,454.515293
8/26/2022,58.85,396.8402674
8/27/2022,48,417.1484265
8/28/2022,28.88333333,452.4149016
8/29/2022,65.91666667,474.1755712
8/30/2022,51.01666667,434.6418113
8/31/2022,40.33333333,452.426288
9/1/2022,36.36666667,467.2934059
9/2/2022,42.11666667,432.7485303
9/3/2022,78.3,425.925343
9/4/2022,81.41666667,460.1816327
9/5/2022,70.81666667,454.8088456
9/6/2022,41.41666667,433.3077513
9/7/2022,44.3,434.4399892
9/8/2022,79.6,456.0268265
9/9/2022,40.98333333,418.743046
9/10/2022,30.51666667,365.8130798
9/11/2022,38.4,390.8157335
9/12/2022,30.83333333,408.0386218
9/13/2022,40.63333333,407.3038788
9/14/2022,45.18333333,410.9962934
9/15/2022,45.48333333,396.1808462
9/16/2022,45,449.1227703
9/17/2022,27.73333333,379.8561258
9/18/2022,30.41666667,390.6337781
9/19/2022,30.33333333,373.6861538
9/20/2022,40.18333333,404.5178671
9/21/2022,27.06666667,333.4195316
9/22/2022,36.56666667,408.3140867
9/23/2022,60,460.3409558
9/24/2022,52.93333333,477.5661927
9/25/2022,35.93333333,397.0514271
9/26/2022,40.51666667,469.7027475
9/27/2022,30.35,402.8767397
9/28/2022,31.5,364.4541245
9/29/2022,40.5,423.4259036
9/30/2022,43.86666667,456.7833892
10/1/2022,47.5,434.5986811
10/2/2022,51.13333333,407.7959266
10/3/2022,61.33333333,452.9805009
10/4/2022,60.36666667,514.8637101
10/5/2022,30.68333333,395.4625278
10/6/2022,40.48333333,387.8822151
10/7/2022,30.15,348.1428958
10/8/2022,41.4,439.987359
10/9/2022,32.43333333,386.2267241
10/10/2022,48.03333333,468.814025
10/11/2022,32.25,402.3850646
10/12/2022,27.01666667,334.0103979
10/13/2022,30.35,382.2001739
10/14/2022,26.86666667,391.7530581
10/15/2022,38.05,450.0530574
10/16/2022,35.18333333,397.9555381
10/17/2022,36.66666667,418.4132679
10/18/2022,40.51666667,423.4106763
10/19/2022,30.98333333,345.3374665
10/20/2022,30.53333333,438.4678462
10/21/2022,30.18333333,405.2210029
10/22/2022,61.51666667,472.4705696
10/23/2022,68.76666667,390.3116858
10/24/2022,72.48333333,470.9731909
10/25/2022,40.68333333,410.3610336
10/26/2022,30.18333333,369.7717784
10/27/2022,61.03333333,456.894238
10/28/2022,34.06666667,463.2154281
10/29/2022,35.7,395.9254682
10/30/2022,30.66666667,400.813143
10/31/2022,25.76666667,404.3013784
11/1/2022,25.18333333,377.5248634
11/2/2022,30.5,422.0947641
11/3/2022,40.5,448.1942193
11/4/2022,31.91666667,410.8034446
11/5/2022,40.66666667,395.2588415
11/6/2022,30.03333333,306.2887917
11/7/2022,40.31666667,210.7845875
11/8/2022,28.33333333,67.18668942
11/9/2022,100.9,617.525801
11/10/2022,40.46666667,442.8469388
11/11/2022,41.8,454.5290097
11/12/2022,34.21666667,356.1442219
11/13/2022,34.1,445.9589147
11/14/2022,32.6,413.1211427
11/15/2022,30.48333333,467.2305143
11/16/2022,33.25,407.8824227
11/17/2022,80.81666667,539.3047748
11/18/2022,80.88333333,498.1371995
11/19/2022,33.13333333,410.6374111
11/20/2022,32.63333333,400.4068204
11/21/2022,25.23333333,390.0772815
11/22/2022,31.65,400.1339479
11/23/2022,41.81666667,427.0229385
11/24/2022,55.75,437.47151
11/25/2022,40.63333333,402.557022
11/26/2022,40.83333333,460.9232942
11/27/2022,33.51666667,387.9302269
11/28/2022,30.66666667,430.7594767
11/29/2022,46.61666667,419.5404686
11/30/2022,60.81666667,462.4021877
12/1/2022,71.8,443.4923121
12/2/2022,50.5,441.4136845
12/3/2022,48.01666667,447.6411365
12/4/2022,33.05,450.302682
12/5/2022,31.8,400.1692525
12/6/2022,30.48333333,379.2647254
12/7/2022,25.88333333,385.1518141
12/8/2022,41.46666667,444.4682697
12/9/2022,73.53333333,464.5584409
12/10/2022,64.5,505.3755408
12/11/2022,40.35,373.3060854
12/12/2022,33.63333333,408.3482123
12/13/2022,61.58333333,465.2533105
12/14/2022,60.33333333,463.9274807
12/15/2022,40.48333333,420.1070091
12/16/2022,24.18333333,332.7612654
12/17/2022,22.75,321.4333333
12/18/2022,40.46666667,460.7646145
12/19/2022,34.96666667,370.5342424
12/20/2022,23.23333333,223.5018128
12/21/2022,18.91666667,65.0124121
12/22/2022,10.01666667,11.2985348
12/23/2022,9.983333333,13.13932584
12/24/2022,10,15.18676976
12/25/2022,9.983333333,12.75823755
12/26/2022,10.03333333,16.08134058
12/27/2022,10.13333333,17.36521036
12/28/2022,9.5,15.40454545
12/29/2022,10.03333333,16.48573718
12/30/2022,7.133333333,15.52373188
12/31/2022,10.08333333,17.94395604
