day,average_time_in_port
10/21/2022,821.7420697
10/22/2022,818.856611
10/23/2022,721.0409505
10/24/2022,784.6955693
10/25/2022,759.6907836
10/26/2022,775.0910577
10/27/2022,863.8309
10/28/2022,763.6526144
10/29/2022,651.442567
10/30/2022,983.4716575
10/31/2022,734.9558595
11/1/2022,684.512285
11/2/2022,838.4740111
11/3/2022,1141.106907
11/4/2022,993.8451281
11/5/2022,1302.684604
11/6/2022,1240.124817
11/7/2022,1944.010187
11/8/2022,3390.402902
11/19/2022,1518.037162
11/20/2022,723.5995104
11/21/2022,732.2857796
11/22/2022,661.9961278
11/23/2022,681.7874564
11/24/2022,888.0891877
11/25/2022,862.4816257
11/26/2022,648.5727616
11/27/2022,806.5570203
11/28/2022,745.8188114
11/29/2022,609.6879893
11/30/2022,591.2037014
12/1/2022,557.0365507
12/2/2022,631.0269345
12/3/2022,706.9044826
12/4/2022,792.1364243
12/5/2022,543.6085888
12/6/2022,674.7012956
12/7/2022,580.1465702
12/8/2022,669.0586543
12/9/2022,624.8707782
12/10/2022,631.8454
12/11/2022,645.575871
12/12/2022,683.6672336
12/13/2022,676.7930443
12/14/2022,552.6454194
12/15/2022,627.8178595
12/16/2022,619.1566477
12/17/2022,618.5490184
12/18/2022,609.8133446
12/19/2022,564.2270262
12/20/2022,536.5057675
12/21/2022,493.8594004
12/22/2022,562.051324
12/23/2022,540.5678209
12/24/2022,440.9049179
12/25/2022,388.9063492
12/26/2022,333.9259536
12/27/2022,353.8035773
12/28/2022,309.2302539
12/29/2022,230.0742394
12/30/2022,137.3247342
12/31/2022,70.20422886
