day,median_time_in_port,average_time_in_port
5/27/2022,258.8333333,1144.336964
5/28/2022,274.3333333,1692.742202
5/29/2022,271.8833333,1219.650306
5/30/2022,267.05,1389.913167
5/31/2022,285.4666667,2089.75051
6/1/2022,255.65,1828.996508
6/2/2022,272.6,1816.866824
6/3/2022,263.75,1004.869071
6/4/2022,283.5166667,1790.107116
6/5/2022,243.0666667,947.1370536
6/6/2022,251.3333333,1180.602778
6/7/2022,289.3166667,1971.337624
6/8/2022,279.0833333,1015.625947
6/9/2022,251.1666667,869.7
6/10/2022,256.05,1026.117544
6/11/2022,265.3,1412.960092
6/12/2022,282.7333333,2552.861164
6/13/2022,303.0333333,2376.511296
6/14/2022,240.0666667,993.1756098
6/15/2022,278.3333333,1597.636883
6/16/2022,294.0166667,1811.467376
6/17/2022,280.7666667,1237.690455
6/18/2022,297.3,1526.609639
6/19/2022,251.9166667,2106.302966
6/20/2022,278.9833333,2113.00118
6/21/2022,273.3666667,1489.045748
6/22/2022,264.0666667,1680.820152
6/23/2022,247.8166667,1249.936426
6/24/2022,294.4666667,2129.336628
6/25/2022,267.55,1657.614833
6/26/2022,267.1333333,1745.502614
6/27/2022,273,3055.512698
6/28/2022,341.6833333,3538.215054
6/29/2022,305.7,1154.527124
6/30/2022,287.4666667,1443.837021
7/1/2022,284.3666667,1041.289381
7/2/2022,293.0333333,1820.61521
7/3/2022,319.9333333,1746.797959
7/4/2022,286.1666667,2695.526101
7/5/2022,281.9833333,1236.237302
7/6/2022,285.5,1015.930655
7/7/2022,273.5,1166.379968
7/8/2022,301.45,1491.689242
7/9/2022,276.75,1013.59055
7/10/2022,291.4333333,4136.374699
7/11/2022,278.8833333,2479.092739
7/12/2022,295.6666667,977.4679598
7/13/2022,285.95,1167.67048
7/14/2022,274.2833333,1477.419848
7/15/2022,296.9166667,942.3306306
7/16/2022,263.7166667,1059.664234
7/17/2022,273.0166667,1839.1
7/18/2022,256.0166667,943.8252137
7/19/2022,258.85,1484.79526
7/20/2022,257.9666667,1990.514602
7/21/2022,291.5,1964.030581
7/22/2022,274.5333333,1116.575
7/23/2022,265.45,1197.681405
7/24/2022,273.2833333,1937.387281
7/25/2022,257.2833333,1101.407018
7/26/2022,264.05,998.6970833
7/27/2022,269.1166667,1447.439969
7/28/2022,273.05,1245.035455
7/29/2022,267.1,1189.795072
7/30/2022,269.0333333,1424.575507
7/31/2022,273,4274.893399
8/1/2022,259.45,1156.421408
8/2/2022,264.6666667,937.8467391
8/3/2022,280.5333333,944.185958
8/4/2022,273.5833333,1436.913194
8/5/2022,273.6166667,1900.973522
8/6/2022,272.65,1869.369975
8/7/2022,268.2166667,1480.952861
8/8/2022,256.8166667,847.6421333
8/9/2022,266.6666667,801.6166667
8/10/2022,256.5,1066.857258
8/11/2022,275.2666667,953.4018229
8/12/2022,261.9833333,1492.285388
8/13/2022,265.0666667,4324.571583
8/14/2022,270.2333333,1412.334483
8/15/2022,281.9833333,1347.779587
8/16/2022,263.5,1440.188462
8/17/2022,248.8833333,2788.145143
8/18/2022,260.1833333,1637.625912
8/19/2022,264.6,950.6205128
8/20/2022,258.75,916.4872685
8/21/2022,265.0333333,1502.138322
8/22/2022,250.6833333,1007.807494
8/23/2022,250.6,1048.802051
8/24/2022,258.1166667,916.1252825
8/25/2022,252,675.252
8/26/2022,261.3666667,801.5524306
8/27/2022,256.1666667,1983.062121
8/28/2022,264.0666667,1263.473113
8/29/2022,255.1833333,805.822601
8/30/2022,260.2333333,1252.619291
8/31/2022,262.8,1914.644531
9/1/2022,263.0833333,1591.146038
9/2/2022,279.3333333,1547.275897
9/3/2022,304.4833333,1066.270717
9/4/2022,276.7666667,960.2015278
9/5/2022,273.5333333,1139.144488
9/6/2022,256.2666667,1445.906475
9/7/2022,257.2166667,717.097416
9/8/2022,258.8333333,1588.323114
9/9/2022,260.4333333,1578.093841
9/10/2022,272.85,944.1947581
9/11/2022,283.9833333,1724.366282
9/12/2022,253.1166667,2260.4743
9/13/2022,257.75,1080.83693
9/14/2022,273.0166667,1077.402246
9/15/2022,248.5,1092.057463
9/16/2022,251.6666667,924.5264706
9/17/2022,259.8166667,1312.51631
9/18/2022,273.3333333,1149.221711
9/19/2022,246.1833333,1590.604522
9/20/2022,243.0166667,778.0418981
9/21/2022,255.3333333,575.12301
9/22/2022,263.1666667,2299.981387
9/23/2022,265.5833333,887.6454861
9/24/2022,274.5166667,1291.567754
9/25/2022,268.0666667,787.7621891
9/26/2022,243.0666667,781.7310078
9/27/2022,254.2,1246.475126
9/28/2022,265.85,1317.153109
9/29/2022,263.6666667,906.6314421
9/30/2022,279,1062.761886
10/1/2022,269.8166667,1672.98442
10/2/2022,273.3166667,726.9779133
10/3/2022,280.4166667,941.6764444
10/4/2022,300.7,1221.109524
10/5/2022,273.7333333,1266.820581
10/6/2022,282.9833333,1014.033681
10/7/2022,298.95,1107.725069
10/8/2022,282.0666667,1215.472177
10/9/2022,281.75,667.0554645
10/10/2022,313.3333333,1837.662538
10/11/2022,290.2666667,1288.288889
10/12/2022,272.35,1004.10123
10/13/2022,273.9833333,1077.171756
10/14/2022,270.5,913.7317585
10/15/2022,274.4333333,882.9414868
10/16/2022,267.6666667,1130.685816
10/17/2022,274.1666667,1724.256794
10/18/2022,266.2666667,828.3473039
10/19/2022,284.1666667,1310.068287
10/20/2022,279.45,2422.945739
10/21/2022,271.9833333,2082.081078
10/22/2022,266.6666667,1302.708983
10/23/2022,258.4833333,1876.254617
10/24/2022,267.0166667,1666.449449
10/25/2022,279.05,707.0826797
10/26/2022,274.5166667,1164.211064
10/27/2022,273.6666667,1606.426302
10/28/2022,264.6833333,892.431137
10/29/2022,254.5166667,1215.590856
10/30/2022,276.9,1026.087984
10/31/2022,270.2,1073.448681
11/1/2022,262.9666667,1384.657106
11/2/2022,266.5166667,2053.882957
11/3/2022,261.9166667,1335.528295
11/4/2022,273.4333333,1853.942328
11/5/2022,286.05,1582.007197
11/6/2022,276.1,1839.999167
11/7/2022,228,1368.319167
11/8/2022,289.1333333,7278.12197
11/9/2022,411.5166667,3042.04641
11/10/2022,300.1833333,1959.431682
11/11/2022,258.0166667,746.1037037
11/12/2022,292.4833333,1757.484677
11/13/2022,288,1432.859153
11/14/2022,284.95,1577.201149
11/15/2022,279.3833333,874.9978964
11/16/2022,265.05,866.547019
11/17/2022,276.95,1109.564286
11/18/2022,266,712.2121212
11/19/2022,262.6666667,1336.820256
11/20/2022,272.0166667,1250.48971
11/21/2022,248,984.9416031
11/22/2022,263,724.9772727
11/23/2022,268.1666667,1780.132812
11/24/2022,285.3333333,965.0990956
11/25/2022,265.1833333,1309.621542
11/26/2022,269.5166667,1191.401481
11/27/2022,267.2166667,1402.896867
11/28/2022,263.5666667,1384.889535
11/29/2022,250.5166667,819.6252222
11/30/2022,264.5,818.3662907
12/1/2022,262.7666667,838.702518
12/2/2022,279.0833333,1489.77988
12/3/2022,305.8,1414.318788
12/4/2022,259.0166667,1032.795896
12/5/2022,270.3,1020.194366
12/6/2022,261.1,824.8021628
12/7/2022,264.7166667,921.8498851
12/8/2022,267.45,867.6820707
12/9/2022,266.1,1088.481753
12/10/2022,271.6833333,1187.672133
12/11/2022,276.3666667,899.1622137
12/12/2022,306.4833333,1097.999645
12/13/2022,342.0333333,875.5662162
12/14/2022,277.2,611.2094828
12/15/2022,260.0833333,580.3139303
12/16/2022,277.4,826.5703008
12/17/2022,267.3666667,632.4162534
12/18/2022,259.5666667,514.5353933
12/19/2022,273.3,341.4410256
12/20/2022,248.95,293.0172673
12/21/2022,231.0166667,275.7385965
12/22/2022,10.01666667,11.2985348
12/23/2022,9.983333333,13.13932584
12/24/2022,10,15.18676976
12/25/2022,9.983333333,12.75823755
12/26/2022,10.03333333,16.08134058
12/27/2022,10.13333333,17.36521036
12/28/2022,9.5,15.40454545
12/29/2022,10.03333333,16.48573718
12/30/2022,7.133333333,15.52373188
12/31/2022,10.08333333,17.94395604
