day,median_time_in_port
10/8/2022,45.95
10/9/2022,35.98333333
10/10/2022,38.93333333
10/11/2022,36.05
10/12/2022,40.3
10/13/2022,33.71666667
10/14/2022,40.5
10/15/2022,47.96666667
10/16/2022,51.03333333
10/17/2022,40.33333333
10/18/2022,44.91666667
10/19/2022,38.48333333
10/20/2022,37.91666667
10/21/2022,42.03333333
10/22/2022,42.66666667
10/23/2022,40.83333333
10/24/2022,35.98333333
10/25/2022,36.01666667
10/26/2022,46.38333333
10/27/2022,42
10/28/2022,45.06666667
10/29/2022,35.81666667
10/30/2022,40.51666667
10/31/2022,33.15
11/1/2022,33.91666667
11/2/2022,34.96666667
11/3/2022,33.23333333
11/4/2022,36.45
11/5/2022,50.81666667
11/6/2022,39.01666667
11/7/2022,41.1
11/8/2022,48.83333333
11/19/2022,80.06666667
11/20/2022,42.05
11/21/2022,47.06666667
11/22/2022,38.7
11/23/2022,45.16666667
11/24/2022,40.68333333
11/25/2022,50.96666667
11/26/2022,40.48333333
11/27/2022,41.2
11/28/2022,44.2
11/29/2022,40.3
11/30/2022,33.01666667
12/1/2022,34.35
12/2/2022,40.35
12/3/2022,46.33333333
12/4/2022,46.33333333
12/5/2022,40.31666667
12/6/2022,50.31666667
12/7/2022,48.16666667
12/8/2022,51.45
12/9/2022,45.83333333
12/10/2022,43.2
12/11/2022,50.51666667
12/12/2022,50.65
12/13/2022,49.41666667
12/14/2022,40.66666667
12/15/2022,52.33333333
12/16/2022,45.86666667
12/17/2022,44.48333333
12/18/2022,50.16666667
12/19/2022,40.31666667
12/20/2022,50.31666667
12/21/2022,40.35
12/22/2022,44.15
12/23/2022,38.96666667
12/24/2022,36
12/25/2022,39.08333333
12/26/2022,40.36666667
12/27/2022,40.2
12/28/2022,35.78333333
12/29/2022,40.2
12/30/2022,30.16666667
12/31/2022,27.01666667
