mmsi,Port,dt_pos_utc,fc_vessel,sc_vessel,vessel_type,ns_vessel,draught,position,latitude,longitude,masuk_pelabuhan,keluar_pelabuhan
477749600,Vung Tau,2022-07-04 03:23:25,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19348833,107.04319833,-,-
477749600,Mui Vung Tau,2022-07-04 03:25:44,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19333333,107.04166667,-,-
477749600,Vung Tau,2022-07-04 03:25:44,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19333333,107.04166667,-,-
477749600,Mui Vung Tau,2022-07-04 03:28:42,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19333333,107.04166667,-,-
477749600,Vung Tau,2022-07-04 03:28:42,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19333333,107.04166667,-,-
477749600,Mui Vung Tau,2022-07-04 03:33:11,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.193505,107.04315667,-,-
477749600,Vung Tau,2022-07-04 03:33:11,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.193505,107.04315667,-,-
477749600,Mui Vung Tau,2022-07-04 03:38:02,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19357,107.043125,-,-
477749600,Vung Tau,2022-07-04 03:38:02,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19357,107.043125,-,-
477749600,Mui Vung Tau,2022-07-04 03:41:08,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19360667,107.04311167,-,-
477749600,Vung Tau,2022-07-04 03:41:08,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19360667,107.04311167,-,-
477749600,Mui Vung Tau,2022-07-04 03:43:40,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19333333,107.04166667,-,-
477749600,Vung Tau,2022-07-04 03:43:40,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19333333,107.04166667,-,-
477749600,Mui Vung Tau,2022-07-04 03:53:06,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19364167,107.04304333,-,-
477749600,Vung Tau,2022-07-04 03:53:06,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19364167,107.04304333,-,-
477749600,Mui Vung Tau,2022-07-04 04:04:53,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.193695,107.04298,-,-
477749600,Vung Tau,2022-07-04 04:04:53,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.193695,107.04298,-,-
