mmsi,Port,dt_pos_utc,fc_vessel,sc_vessel,vessel_type,ns_vessel,draught,position,latitude,longitude,masuk_pelabuhan,keluar_pelabuhan
563074700,Melaka,2022-08-18 19:43:12,Singapore,Asing,Tanker,At Anchor,7.5,in port,2.20596,102.08189333,-,-
563074700,Pelabuhan Sungai Udang,2022-08-18 19:43:12,Singapore,Asing,Tanker,At Anchor,7.5,in port,2.20596,102.08189333,-,-
563074700,Melaka,2022-08-18 19:55:12,Singapore,Asing,Tanker,At Anchor,7.5,in port,2.20586,102.08178333,-,-
563074700,Pelabuhan Sungai Udang,2022-08-18 19:55:12,Singapore,Asing,Tanker,At Anchor,7.5,in port,2.20586,102.08178333,-,-
563074700,Melaka,2022-08-18 20:07:12,Singapore,Asing,Tanker,At Anchor,7.5,in port,2.20577833,102.08175833,-,-
563074700,Pelabuhan Sungai Udang,2022-08-18 20:07:12,Singapore,Asing,Tanker,At Anchor,7.5,in port,2.20577833,102.08175833,-,-
563074700,Melaka,2022-08-18 20:19:12,Singapore,Asing,Tanker,At Anchor,7.5,in port,2.20582667,102.08175333,-,-
563074700,Pelabuhan Sungai Udang,2022-08-18 20:19:12,Singapore,Asing,Tanker,At Anchor,7.5,in port,2.20582667,102.08175333,-,-
563074700,Melaka,2022-08-18 20:31:12,Singapore,Asing,Tanker,At Anchor,7.5,in port,2.20577333,102.08173667,-,-
563074700,Pelabuhan Sungai Udang,2022-08-18 20:31:12,Singapore,Asing,Tanker,At Anchor,7.5,in port,2.20577333,102.08173667,-,-
563074700,Melaka,2022-08-18 20:43:12,Singapore,Asing,Tanker,At Anchor,7.5,in port,2.20584833,102.08173667,-,-
563074700,Pelabuhan Sungai Udang,2022-08-18 20:43:12,Singapore,Asing,Tanker,At Anchor,7.5,in port,2.20584833,102.08173667,-,-
563074700,Melaka,2022-08-18 20:55:12,Singapore,Asing,Tanker,At Anchor,7.5,in port,2.20587333,102.08175833,-,-
563074700,Pelabuhan Sungai Udang,2022-08-18 20:55:12,Singapore,Asing,Tanker,At Anchor,7.5,in port,2.20587333,102.08175833,-,-
563074700,Melaka,2022-08-18 21:07:12,Singapore,Asing,Tanker,At Anchor,7.5,in port,2.20590833,102.08182833,-,-
563074700,Pelabuhan Sungai Udang,2022-08-18 21:07:12,Singapore,Asing,Tanker,At Anchor,7.5,in port,2.20590833,102.08182833,-,-
563074700,Melaka,2022-08-18 21:19:12,Singapore,Asing,Tanker,At Anchor,7.5,in port,2.20591667,102.08177333,-,-
563074700,Pelabuhan Sungai Udang,2022-08-18 21:19:12,Singapore,Asing,Tanker,At Anchor,7.5,in port,2.20591667,102.08177333,-,-
563074700,Melaka,2022-08-18 21:31:12,Singapore,Asing,Tanker,At Anchor,7.5,in port,2.20590667,102.081825,-,-
563074700,Pelabuhan Sungai Udang,2022-08-18 21:31:12,Singapore,Asing,Tanker,At Anchor,7.5,in port,2.20590667,102.081825,-,-
563074700,Melaka,2022-08-18 21:43:12,Singapore,Asing,Tanker,At Anchor,7.5,in port,2.20595167,102.08178833,-,-
563074700,Pelabuhan Sungai Udang,2022-08-18 21:43:12,Singapore,Asing,Tanker,At Anchor,7.5,in port,2.20595167,102.08178833,-,-
563074700,Melaka,2022-08-18 21:55:12,Singapore,Asing,Tanker,At Anchor,7.5,in port,2.205945,102.08175667,-,-
563074700,Pelabuhan Sungai Udang,2022-08-18 21:55:12,Singapore,Asing,Tanker,At Anchor,7.5,in port,2.205945,102.08175667,-,-
563074700,Melaka,2022-08-18 22:07:12,Singapore,Asing,Tanker,At Anchor,7.5,in port,2.20596,102.081815,-,-
563074700,Pelabuhan Sungai Udang,2022-08-18 22:07:12,Singapore,Asing,Tanker,At Anchor,7.5,in port,2.20596,102.081815,-,-
563074700,Melaka,2022-08-18 22:19:12,Singapore,Asing,Tanker,At Anchor,7.5,in port,2.205965,102.08174667,-,-
563074700,Pelabuhan Sungai Udang,2022-08-18 22:19:12,Singapore,Asing,Tanker,At Anchor,7.5,in port,2.205965,102.08174667,-,-
563074700,Melaka,2022-08-18 22:31:12,Singapore,Asing,Tanker,At Anchor,7.5,in port,2.20596833,102.08189667,-,-
563074700,Pelabuhan Sungai Udang,2022-08-18 22:31:12,Singapore,Asing,Tanker,At Anchor,7.5,in port,2.20596833,102.08189667,-,-
563074700,Melaka,2022-08-18 22:43:12,Singapore,Asing,Tanker,At Anchor,7.5,in port,2.20599167,102.08180167,-,-
563074700,Pelabuhan Sungai Udang,2022-08-18 22:43:12,Singapore,Asing,Tanker,At Anchor,7.5,in port,2.20599167,102.08180167,-,-
563074700,Melaka,2022-08-18 22:55:12,Singapore,Asing,Tanker,At Anchor,7.5,in port,2.20588833,102.08175333,-,-
