mmsi,Port,dt_pos_utc,fc_vessel,sc_vessel,vessel_type,ns_vessel,draught,position,latitude,longitude,masuk_pelabuhan,keluar_pelabuhan
564407000,Si Racha,2022-05-22 11:33:49,Singapore,Asing,Cargo,Moored,8.4,in port,13.15583333,100.88201,-,-
564407000,Si Racha Terminal,2022-05-22 11:33:49,Singapore,Asing,Cargo,Moored,8.4,in port,13.15583333,100.88201,-,-
564407000,Siam Seaport,2022-05-22 11:33:49,Singapore,Asing,Cargo,Moored,8.4,in port,13.15583333,100.88201,-,-
564407000,Ko Si Chang Terminal,2022-05-22 11:35:49,Singapore,Asing,Cargo,Moored,8.4,in port,13.15583,100.88200667,-,-
564407000,Laem Chabang,2022-05-22 11:35:49,Singapore,Asing,Cargo,Moored,8.4,in port,13.15583,100.88200667,-,-
564407000,Si Racha,2022-05-22 11:35:49,Singapore,Asing,Cargo,Moored,8.4,in port,13.15583,100.88200667,-,-
564407000,Si Racha Terminal,2022-05-22 11:35:49,Singapore,Asing,Cargo,Moored,8.4,in port,13.15583,100.88200667,-,-
564407000,Siam Seaport,2022-05-22 11:35:49,Singapore,Asing,Cargo,Moored,8.4,in port,13.15583,100.88200667,-,-
564407000,Ko Si Chang Terminal,2022-05-22 11:45:34,Singapore,Asing,Cargo,Moored,8.4,in port,13.15585667,100.88201333,-,-
564407000,Laem Chabang,2022-05-22 11:45:34,Singapore,Asing,Cargo,Moored,8.4,in port,13.15585667,100.88201333,-,-
564407000,Si Racha,2022-05-22 11:45:34,Singapore,Asing,Cargo,Moored,8.4,in port,13.15585667,100.88201333,-,-
564407000,Si Racha Terminal,2022-05-22 11:45:34,Singapore,Asing,Cargo,Moored,8.4,in port,13.15585667,100.88201333,-,-
564407000,Siam Seaport,2022-05-22 11:45:34,Singapore,Asing,Cargo,Moored,8.4,in port,13.15585667,100.88201333,-,-
564407000,Ko Si Chang Terminal,2022-05-22 11:46:14,Singapore,Asing,Cargo,Moored,8.4,in port,13.15585833,100.88201667,-,-
564407000,Laem Chabang,2022-05-22 11:46:14,Singapore,Asing,Cargo,Moored,8.4,in port,13.15585833,100.88201667,-,-
564407000,Si Racha,2022-05-22 11:46:14,Singapore,Asing,Cargo,Moored,8.4,in port,13.15585833,100.88201667,-,-
564407000,Si Racha Terminal,2022-05-22 11:46:14,Singapore,Asing,Cargo,Moored,8.4,in port,13.15585833,100.88201667,-,-
564407000,Siam Seaport,2022-05-22 11:46:14,Singapore,Asing,Cargo,Moored,8.4,in port,13.15585833,100.88201667,-,-
564407000,Ko Si Chang Terminal,2022-05-22 11:55:34,Singapore,Asing,Cargo,Moored,8.4,in port,13.15585,100.882,-,-
564407000,Laem Chabang,2022-05-22 11:55:34,Singapore,Asing,Cargo,Moored,8.4,in port,13.15585,100.882,-,-
564407000,Si Racha,2022-05-22 11:55:34,Singapore,Asing,Cargo,Moored,8.4,in port,13.15585,100.882,-,-
564407000,Si Racha Terminal,2022-05-22 11:55:34,Singapore,Asing,Cargo,Moored,8.4,in port,13.15585,100.882,-,-
564407000,Siam Seaport,2022-05-22 11:55:34,Singapore,Asing,Cargo,Moored,8.4,in port,13.15585,100.882,-,-
564407000,Ko Si Chang Terminal,2022-05-22 11:58:20,Singapore,Asing,Cargo,Moored,8.4,in port,13.15585667,100.88201167,-,-
564407000,Laem Chabang,2022-05-22 11:58:20,Singapore,Asing,Cargo,Moored,8.4,in port,13.15585667,100.88201167,-,-
564407000,Si Racha,2022-05-22 11:58:20,Singapore,Asing,Cargo,Moored,8.4,in port,13.15585667,100.88201167,-,-
564407000,Si Racha Terminal,2022-05-22 11:58:20,Singapore,Asing,Cargo,Moored,8.4,in port,13.15585667,100.88201167,-,-
564407000,Siam Seaport,2022-05-22 11:58:20,Singapore,Asing,Cargo,Moored,8.4,in port,13.15585667,100.88201167,-,-
564407000,Ko Si Chang Terminal,2022-05-22 12:08:39,Singapore,Asing,Cargo,Moored,8.4,in port,13.15585,100.88201667,-,-
564407000,Laem Chabang,2022-05-22 12:08:39,Singapore,Asing,Cargo,Moored,8.4,in port,13.15585,100.88201667,-,-
564407000,Si Racha,2022-05-22 12:08:39,Singapore,Asing,Cargo,Moored,8.4,in port,13.15585,100.88201667,-,-
564407000,Si Racha Terminal,2022-05-22 12:08:39,Singapore,Asing,Cargo,Moored,8.4,in port,13.15585,100.88201667,-,-
564407000,Siam Seaport,2022-05-22 12:08:39,Singapore,Asing,Cargo,Moored,8.4,in port,13.15585,100.88201667,-,-
564407000,Ko Si Chang Terminal,2022-05-22 12:18:39,Singapore,Asing,Cargo,Moored,8.4,in port,13.15585,100.88201667,-,-
564407000,Laem Chabang,2022-05-22 12:18:39,Singapore,Asing,Cargo,Moored,8.4,in port,13.15585,100.88201667,-,-
564407000,Si Racha,2022-05-22 12:18:39,Singapore,Asing,Cargo,Moored,8.4,in port,13.15585,100.88201667,-,-
564407000,Si Racha Terminal,2022-05-22 12:18:39,Singapore,Asing,Cargo,Moored,8.4,in port,13.15585,100.88201667,-,-
564407000,Siam Seaport,2022-05-22 12:18:39,Singapore,Asing,Cargo,Moored,8.4,in port,13.15585,100.88201667,-,-
564407000,Ko Si Chang Terminal,2022-05-22 12:29:08,Singapore,Asing,Cargo,Moored,8.4,in port,13.15585,100.88203333,-,-
564407000,Laem Chabang,2022-05-22 12:29:08,Singapore,Asing,Cargo,Moored,8.4,in port,13.15585,100.88203333,-,-
564407000,Si Racha,2022-05-22 12:29:08,Singapore,Asing,Cargo,Moored,8.4,in port,13.15585,100.88203333,-,-
564407000,Si Racha Terminal,2022-05-22 12:29:08,Singapore,Asing,Cargo,Moored,8.4,in port,13.15585,100.88203333,-,-
564407000,Siam Seaport,2022-05-22 12:29:08,Singapore,Asing,Cargo,Moored,8.4,in port,13.15585,100.88203333,-,-
564407000,Ko Si Chang Terminal,2022-05-22 12:39:18,Singapore,Asing,Cargo,Moored,8.4,in port,13.155865,100.88203333,-,-
564407000,Laem Chabang,2022-05-22 12:39:18,Singapore,Asing,Cargo,Moored,8.4,in port,13.155865,100.88203333,-,-
564407000,Si Racha,2022-05-22 12:39:18,Singapore,Asing,Cargo,Moored,8.4,in port,13.155865,100.88203333,-,-
564407000,Si Racha Terminal,2022-05-22 12:39:18,Singapore,Asing,Cargo,Moored,8.4,in port,13.155865,100.88203333,-,-
564407000,Siam Seaport,2022-05-22 12:39:18,Singapore,Asing,Cargo,Moored,8.4,in port,13.155865,100.88203333,-,-
564407000,Ko Si Chang Terminal,2022-05-22 12:53:29,Singapore,Asing,Cargo,Moored,8.4,in port,13.15587333,100.882005,-,-
564407000,Laem Chabang,2022-05-22 12:53:29,Singapore,Asing,Cargo,Moored,8.4,in port,13.15587333,100.882005,-,-
564407000,Si Racha,2022-05-22 12:53:29,Singapore,Asing,Cargo,Moored,8.4,in port,13.15587333,100.882005,-,-
564407000,Si Racha Terminal,2022-05-22 12:53:29,Singapore,Asing,Cargo,Moored,8.4,in port,13.15587333,100.882005,-,-
