mmsi,Port,dt_pos_utc,fc_vessel,sc_vessel,vessel_type,ns_vessel,draught,position,latitude,longitude,masuk_pelabuhan,keluar_pelabuhan
538006655,Kemaman Harbor,2022-12-01 02:32:50,Marshall Islands,Asing,Tanker,Under Way Using Engine,6.8,in port,4.11833333,103.65,-,keluar
538006655,,2022-12-01 02:40:05,Marshall Islands,Asing,Tanker,Under Way Using Engine,6.8,out port,4.10263667,103.67178833,-,keluar
538006655,,2022-12-01 23:11:52,Marshall Islands,Asing,Tanker,Under Way Using Engine,6.8,out port,1.27333333,104.11333333,masuk,-
538006655,Johor,2022-12-01 23:17:52,Marshall Islands,Asing,Tanker,Under Way Using Engine,6.8,in port,1.27166667,104.10166667,masuk,-
538006655,Johor,2022-12-02 14:37:35,Marshall Islands,Asing,Tanker,Under Way Using Engine,6.8,in port,1.23983167,103.90471833,-,keluar
538006655,,2022-12-02 14:41:57,Marshall Islands,Asing,Tanker,Under Way Using Engine,6.8,out port,1.23333333,103.90333333,-,keluar
538006655,,2022-12-02 16:18:46,Marshall Islands,Asing,Tanker,Under Way Using Engine,6.8,out port,1.14195667,103.736345,masuk,-
538006655,Tanjung Pelepas,2022-12-02 16:26:55,Marshall Islands,Asing,Tanker,Under Way Using Engine,6.8,in port,1.15,103.715,masuk,-
538006655,Tanjung Pelepas,2022-12-02 18:20:54,Marshall Islands,Asing,Tanker,Under Way Using Engine,6.8,in port,1.29,103.35333333,-,keluar
538006655,,2022-12-02 18:30:45,Marshall Islands,Asing,Tanker,Under Way Using Engine,6.8,out port,1.31543667,103.328305,-,keluar
538006655,,2022-12-02 23:35:57,Marshall Islands,Asing,Tanker,Under Way Using Engine,6.8,out port,1.835,102.52333333,masuk,-
538006655,Muar,2022-12-02 23:54:16,Marshall Islands,Asing,Tanker,Under Way Using Engine,6.8,in port,1.86107667,102.47065167,masuk,-
538006655,Muar,2022-12-03 00:28:04,Marshall Islands,Asing,Tanker,Under Way Using Engine,6.8,in port,1.90676333,102.36971167,-,keluar
538006655,,2022-12-03 00:30:55,Marshall Islands,Asing,Tanker,Under Way Using Engine,6.8,out port,1.910515,102.36105333,-,keluar
538006655,,2022-12-03 01:17:54,Marshall Islands,Asing,Tanker,Under Way Using Engine,6.8,out port,1.99833333,102.22,masuk,-
538006655,Melaka,2022-12-03 01:18:56,Marshall Islands,Asing,Tanker,Under Way Using Engine,6.8,in port,2.00258333,102.21743167,masuk,-
538006655,Melaka,2022-12-03 01:42:56,Marshall Islands,Asing,Tanker,Under Way Using Engine,6.8,in port,2.059515,102.14956667,-,-
538006655,Pelabuhan Sungai Udang,2022-12-03 01:42:56,Marshall Islands,Asing,Tanker,Under Way Using Engine,6.8,in port,2.059515,102.14956667,-,-
538006655,Melaka,2022-12-03 01:44:56,Marshall Islands,Asing,Tanker,Under Way Using Engine,6.8,in port,2.06333333,102.14333333,-,-
538006655,Pelabuhan Sungai Udang,2022-12-03 01:44:56,Marshall Islands,Asing,Tanker,Under Way Using Engine,6.8,in port,2.06333333,102.14333333,-,-
538006655,Melaka,2022-12-03 01:48:54,Marshall Islands,Asing,Tanker,Under Way Using Engine,6.8,in port,2.07299167,102.13184333,-,-
538006655,Pelabuhan Sungai Udang,2022-12-03 01:48:54,Marshall Islands,Asing,Tanker,Under Way Using Engine,6.8,in port,2.07299167,102.13184333,-,-
538006655,Melaka,2022-12-03 01:50:53,Marshall Islands,Asing,Tanker,Under Way Using Engine,6.8,in port,2.07666667,102.125,-,-
538006655,Pelabuhan Sungai Udang,2022-12-03 01:50:53,Marshall Islands,Asing,Tanker,Under Way Using Engine,6.8,in port,2.07666667,102.125,-,-
538006655,Melaka,2022-12-03 01:54:55,Marshall Islands,Asing,Tanker,Under Way Using Engine,6.8,in port,2.0864,102.114005,-,-
538006655,Pelabuhan Sungai Udang,2022-12-03 01:54:55,Marshall Islands,Asing,Tanker,Under Way Using Engine,6.8,in port,2.0864,102.114005,-,-
538006655,Melaka,2022-12-03 01:58:56,Marshall Islands,Asing,Tanker,Under Way Using Engine,6.8,in port,2.09549,102.10205,-,-
538006655,Pelabuhan Sungai Udang,2022-12-03 01:58:56,Marshall Islands,Asing,Tanker,Under Way Using Engine,6.8,in port,2.09549,102.10205,-,-
538006655,Melaka,2022-12-03 02:06:56,Marshall Islands,Asing,Tanker,Under Way Using Engine,6.8,in port,2.11372833,102.07797333,-,-
538006655,Pelabuhan Sungai Udang,2022-12-03 02:06:56,Marshall Islands,Asing,Tanker,Under Way Using Engine,6.8,in port,2.11372833,102.07797333,-,-
538006655,Melaka,2022-12-03 02:08:55,Marshall Islands,Asing,Tanker,Under Way Using Engine,6.8,in port,2.11832167,102.07200833,-,-
538006655,Pelabuhan Sungai Udang,2022-12-03 02:08:55,Marshall Islands,Asing,Tanker,Under Way Using Engine,6.8,in port,2.11832167,102.07200833,-,-
538006655,Melaka,2022-12-03 02:11:52,Marshall Islands,Asing,Tanker,Under Way Using Engine,6.8,in port,2.12333333,102.06166667,-,-
