mmsi,Port,dt_pos_utc,fc_vessel,sc_vessel,vessel_type,ns_vessel,draught,position,latitude,longitude,masuk_pelabuhan,keluar_pelabuhan
477749600,Vung Tau,2022-07-26 19:50:29,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19333333,107.04166667,-,-
477749600,Mui Vung Tau,2022-07-26 19:53:27,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19333333,107.04166667,-,-
477749600,Vung Tau,2022-07-26 19:53:27,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19333333,107.04166667,-,-
477749600,Mui Vung Tau,2022-07-26 19:55:29,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19419,107.04231667,-,-
477749600,Vung Tau,2022-07-26 19:55:29,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19419,107.04231667,-,-
477749600,Mui Vung Tau,2022-07-26 19:56:26,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19333333,107.04166667,-,-
477749600,Vung Tau,2022-07-26 19:56:26,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19333333,107.04166667,-,-
477749600,Mui Vung Tau,2022-07-26 19:59:26,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19333333,107.04166667,-,-
477749600,Vung Tau,2022-07-26 19:59:26,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19333333,107.04166667,-,-
477749600,Mui Vung Tau,2022-07-26 20:02:30,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19333333,107.04166667,-,-
477749600,Vung Tau,2022-07-26 20:02:30,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19333333,107.04166667,-,-
477749600,Mui Vung Tau,2022-07-26 20:05:20,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19411667,107.042965,-,-
477749600,Vung Tau,2022-07-26 20:05:20,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19411667,107.042965,-,-
477749600,Mui Vung Tau,2022-07-26 20:08:28,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19333333,107.04166667,-,-
477749600,Vung Tau,2022-07-26 20:08:28,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19333333,107.04166667,-,-
477749600,Mui Vung Tau,2022-07-26 20:11:28,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19333333,107.04166667,-,-
477749600,Vung Tau,2022-07-26 20:11:28,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19333333,107.04166667,-,-
477749600,Mui Vung Tau,2022-07-26 20:12:08,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19391,107.04332667,-,-
477749600,Vung Tau,2022-07-26 20:12:08,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19391,107.04332667,-,-
477749600,Mui Vung Tau,2022-07-26 20:14:27,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19333333,107.04333333,-,-
477749600,Vung Tau,2022-07-26 20:14:27,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19333333,107.04333333,-,-
477749600,Mui Vung Tau,2022-07-26 20:20:27,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19333333,107.04333333,-,-
477749600,Vung Tau,2022-07-26 20:20:27,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19333333,107.04333333,-,-
477749600,Mui Vung Tau,2022-07-26 20:23:28,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19166667,107.04333333,-,-
477749600,Vung Tau,2022-07-26 20:23:28,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19166667,107.04333333,-,-
