mmsi,Port,dt_pos_utc,fc_vessel,sc_vessel,vessel_type,ns_vessel,draught,position,latitude,longitude,masuk_pelabuhan,keluar_pelabuhan
477749600,Phu My,2022-12-06 18:40:02,Hong Kong,Asing,Cargo,Moored,13.8,in port,10.53,106.995,-,-
477749600,Vung Tau,2022-12-06 18:40:02,Hong Kong,Asing,Cargo,Moored,13.8,in port,10.53,106.995,-,-
477749600,Phu My,2022-12-06 18:43:02,Hong Kong,Asing,Cargo,Moored,13.8,in port,10.53,106.995,-,-
477749600,Vung Tau,2022-12-06 18:43:02,Hong Kong,Asing,Cargo,Moored,13.8,in port,10.53,106.995,-,-
477749600,Phu My,2022-12-06 18:53:03,Hong Kong,Asing,Cargo,Moored,13.8,in port,10.530115,106.99649,-,-
477749600,Vung Tau,2022-12-06 18:53:03,Hong Kong,Asing,Cargo,Moored,13.8,in port,10.530115,106.99649,-,-
477749600,Phu My,2022-12-06 18:58:00,Hong Kong,Asing,Cargo,Moored,13.8,in port,10.53,106.995,-,-
477749600,Vung Tau,2022-12-06 18:58:00,Hong Kong,Asing,Cargo,Moored,13.8,in port,10.53,106.995,-,-
477749600,Phu My,2022-12-06 19:01:05,Hong Kong,Asing,Cargo,Moored,13.8,in port,10.53,106.995,-,-
477749600,Vung Tau,2022-12-06 19:01:05,Hong Kong,Asing,Cargo,Moored,13.8,in port,10.53,106.995,-,-
477749600,Phu My,2022-12-06 19:03:56,Hong Kong,Asing,Cargo,Moored,13.8,in port,10.530095,106.99649,-,-
477749600,Vung Tau,2022-12-06 19:03:56,Hong Kong,Asing,Cargo,Moored,13.8,in port,10.530095,106.99649,-,-
477749600,Phu My,2022-12-06 19:07:47,Hong Kong,Asing,Cargo,Moored,13.8,in port,10.53,106.995,-,-
477749600,Vung Tau,2022-12-06 19:07:47,Hong Kong,Asing,Cargo,Moored,13.8,in port,10.53,106.995,-,-
477749600,Phu My,2022-12-06 19:10:32,Hong Kong,Asing,Cargo,Moored,13.8,in port,10.53011333,106.996495,-,-
477749600,Vung Tau,2022-12-06 19:10:32,Hong Kong,Asing,Cargo,Moored,13.8,in port,10.53011333,106.996495,-,-
477749600,Phu My,2022-12-06 19:14:36,Hong Kong,Asing,Cargo,Moored,13.8,in port,10.53010333,106.99649,-,-
477749600,Vung Tau,2022-12-06 19:14:36,Hong Kong,Asing,Cargo,Moored,13.8,in port,10.53010333,106.99649,-,-
477749600,Phu My,2022-12-06 19:16:03,Hong Kong,Asing,Cargo,Moored,13.8,in port,10.53,106.995,-,-
477749600,Vung Tau,2022-12-06 19:16:03,Hong Kong,Asing,Cargo,Moored,13.8,in port,10.53,106.995,-,-
477749600,Phu My,2022-12-06 19:22:07,Hong Kong,Asing,Cargo,Moored,13.8,in port,10.53,106.995,-,-
477749600,Vung Tau,2022-12-06 19:22:07,Hong Kong,Asing,Cargo,Moored,13.8,in port,10.53,106.995,-,-
477749600,Phu My,2022-12-06 19:33:08,Hong Kong,Asing,Cargo,Moored,13.8,in port,10.5301,106.99649,-,-
477749600,Vung Tau,2022-12-06 19:33:08,Hong Kong,Asing,Cargo,Moored,13.8,in port,10.5301,106.99649,-,-
477749600,Phu My,2022-12-06 19:41:11,Hong Kong,Asing,Cargo,Moored,13.8,in port,10.530105,106.99651,-,-
477749600,Vung Tau,2022-12-06 19:41:11,Hong Kong,Asing,Cargo,Moored,13.8,in port,10.530105,106.99651,-,-
477749600,Phu My,2022-12-06 19:43:29,Hong Kong,Asing,Cargo,Moored,13.8,in port,10.53,106.995,-,-
477749600,Vung Tau,2022-12-06 19:43:29,Hong Kong,Asing,Cargo,Moored,13.8,in port,10.53,106.995,-,-
477749600,Phu My,2022-12-06 19:45:08,Hong Kong,Asing,Cargo,Moored,13.8,in port,10.53010833,106.99650167,-,-
477749600,Vung Tau,2022-12-06 19:45:08,Hong Kong,Asing,Cargo,Moored,13.8,in port,10.53010833,106.99650167,-,-
