mmsi,Port,dt_pos_utc,fc_vessel,sc_vessel,vessel_type,ns_vessel,draught,position,latitude,longitude,masuk_pelabuhan,keluar_pelabuhan
477749600,Vung Tau,2022-10-31 02:14:54,Hong Kong,Asing,Cargo,At Anchor,14.0,in port,10.19,107.04333333,-,-
477749600,Mui Vung Tau,2022-10-31 02:17:48,Hong Kong,Asing,Cargo,At Anchor,14.0,in port,10.19,107.04333333,-,-
477749600,Vung Tau,2022-10-31 02:17:48,Hong Kong,Asing,Cargo,At Anchor,14.0,in port,10.19,107.04333333,-,-
477749600,Mui Vung Tau,2022-10-31 02:22:20,Hong Kong,Asing,Cargo,At Anchor,14.0,in port,10.191085,107.044075,-,-
477749600,Vung Tau,2022-10-31 02:22:20,Hong Kong,Asing,Cargo,At Anchor,14.0,in port,10.191085,107.044075,-,-
477749600,Mui Vung Tau,2022-10-31 02:23:48,Hong Kong,Asing,Cargo,At Anchor,14.0,in port,10.19,107.04333333,-,-
477749600,Vung Tau,2022-10-31 02:23:48,Hong Kong,Asing,Cargo,At Anchor,14.0,in port,10.19,107.04333333,-,-
477749600,Mui Vung Tau,2022-10-31 02:27:33,Hong Kong,Asing,Cargo,At Anchor,14.0,in port,10.19104333,107.04406667,-,-
477749600,Vung Tau,2022-10-31 02:27:33,Hong Kong,Asing,Cargo,At Anchor,14.0,in port,10.19104333,107.04406667,-,-
477749600,Mui Vung Tau,2022-10-31 02:39:26,Hong Kong,Asing,Cargo,At Anchor,14.0,in port,10.19105,107.044085,-,-
477749600,Vung Tau,2022-10-31 02:39:26,Hong Kong,Asing,Cargo,At Anchor,14.0,in port,10.19105,107.044085,-,-
477749600,Mui Vung Tau,2022-10-31 02:40:20,Hong Kong,Asing,Cargo,At Anchor,14.0,in port,10.19105,107.044075,-,-
477749600,Vung Tau,2022-10-31 02:40:20,Hong Kong,Asing,Cargo,At Anchor,14.0,in port,10.19105,107.044075,-,-
477749600,Mui Vung Tau,2022-10-31 02:46:35,Hong Kong,Asing,Cargo,At Anchor,14.0,in port,10.19105,107.044085,-,-
477749600,Vung Tau,2022-10-31 02:46:35,Hong Kong,Asing,Cargo,At Anchor,14.0,in port,10.19105,107.044085,-,-
477749600,Mui Vung Tau,2022-10-31 02:50:53,Hong Kong,Asing,Cargo,At Anchor,14.0,in port,10.19,107.04333333,-,-
477749600,Vung Tau,2022-10-31 02:50:53,Hong Kong,Asing,Cargo,At Anchor,14.0,in port,10.19,107.04333333,-,-
477749600,Mui Vung Tau,2022-10-31 02:55:20,Hong Kong,Asing,Cargo,At Anchor,14.0,in port,10.190985,107.04403333,-,-
477749600,Vung Tau,2022-10-31 02:55:20,Hong Kong,Asing,Cargo,At Anchor,14.0,in port,10.190985,107.04403333,-,-
477749600,Mui Vung Tau,2022-10-31 02:59:36,Hong Kong,Asing,Cargo,At Anchor,14.0,in port,10.190975,107.04402333,-,-
477749600,Vung Tau,2022-10-31 02:59:36,Hong Kong,Asing,Cargo,At Anchor,14.0,in port,10.190975,107.04402333,-,-
477749600,Mui Vung Tau,2022-10-31 03:02:45,Hong Kong,Asing,Cargo,At Anchor,14.0,in port,10.19,107.04333333,-,-
477749600,Vung Tau,2022-10-31 03:02:45,Hong Kong,Asing,Cargo,At Anchor,14.0,in port,10.19,107.04333333,-,-
477749600,Mui Vung Tau,2022-10-31 03:06:25,Hong Kong,Asing,Cargo,At Anchor,14.0,in port,10.19098167,107.04403333,-,-
