mmsi,Port,dt_pos_utc,fc_vessel,sc_vessel,vessel_type,ns_vessel,draught,position,latitude,longitude,masuk_pelabuhan,keluar_pelabuhan
533759000,Bintangor,2022-08-29 21:50:02,Malaysia,Asing,Cargo,Moored,3.5,in port,2.28666667,111.82333333,-,-
533759000,Sibu,2022-08-29 21:50:02,Malaysia,Asing,Cargo,Moored,3.5,in port,2.28666667,111.82333333,-,-
533759000,Bintangor,2022-08-29 21:56:01,Malaysia,Asing,Cargo,Moored,3.5,in port,2.28666667,111.82333333,-,-
533759000,Sibu,2022-08-29 21:56:01,Malaysia,Asing,Cargo,Moored,3.5,in port,2.28666667,111.82333333,-,-
533759000,Bintangor,2022-08-29 21:59:03,Malaysia,Asing,Cargo,Moored,3.5,in port,2.28666667,111.82333333,-,-
533759000,Sibu,2022-08-29 21:59:03,Malaysia,Asing,Cargo,Moored,3.5,in port,2.28666667,111.82333333,-,-
533759000,Bintangor,2022-08-29 22:02:00,Malaysia,Asing,Cargo,Moored,3.5,in port,2.28666667,111.82333333,-,-
533759000,Sibu,2022-08-29 22:02:00,Malaysia,Asing,Cargo,Moored,3.5,in port,2.28666667,111.82333333,-,-
533759000,Bintangor,2022-08-29 22:14:03,Malaysia,Asing,Cargo,Moored,3.5,in port,2.28666667,111.82333333,-,-
533759000,Sibu,2022-08-29 22:14:03,Malaysia,Asing,Cargo,Moored,3.5,in port,2.28666667,111.82333333,-,-
533759000,Bintangor,2022-08-29 22:23:04,Malaysia,Asing,Cargo,Moored,3.5,in port,2.28666667,111.82333333,-,-
533759000,Sibu,2022-08-29 22:23:04,Malaysia,Asing,Cargo,Moored,3.5,in port,2.28666667,111.82333333,-,-
533759000,Bintangor,2022-08-29 22:49:59,Malaysia,Asing,Cargo,Moored,3.5,in port,2.28666667,111.82333333,-,-
533759000,Sibu,2022-08-29 22:49:59,Malaysia,Asing,Cargo,Moored,3.5,in port,2.28666667,111.82333333,-,-
533759000,Bintangor,2022-08-29 23:02:02,Malaysia,Asing,Cargo,Moored,3.5,in port,2.28666667,111.82333333,-,-
533759000,Sibu,2022-08-29 23:02:02,Malaysia,Asing,Cargo,Moored,3.5,in port,2.28666667,111.82333333,-,-
533759000,Bintangor,2022-08-29 23:08:02,Malaysia,Asing,Cargo,Moored,3.5,in port,2.28666667,111.82333333,-,-
533759000,Sibu,2022-08-29 23:08:02,Malaysia,Asing,Cargo,Moored,3.5,in port,2.28666667,111.82333333,-,-
533759000,Bintangor,2022-08-29 23:11:03,Malaysia,Asing,Cargo,Moored,3.5,in port,2.28666667,111.82333333,-,-
533759000,Sibu,2022-08-29 23:11:03,Malaysia,Asing,Cargo,Moored,3.5,in port,2.28666667,111.82333333,-,-
533759000,Bintangor,2022-08-29 23:26:02,Malaysia,Asing,Cargo,Moored,3.5,in port,2.28666667,111.82333333,-,-
533759000,Sibu,2022-08-29 23:26:02,Malaysia,Asing,Cargo,Moored,3.5,in port,2.28666667,111.82333333,-,-
533759000,Bintangor,2022-08-29 23:38:00,Malaysia,Asing,Cargo,Moored,3.5,in port,2.28666667,111.82333333,-,-
533759000,Sibu,2022-08-29 23:38:00,Malaysia,Asing,Cargo,Moored,3.5,in port,2.28666667,111.82333333,-,-
