mmsi,Port,dt_pos_utc,fc_vessel,sc_vessel,vessel_type,ns_vessel,draught,position,latitude,longitude,masuk_pelabuhan,keluar_pelabuhan
477749600,Vung Tau,2022-06-21 23:31:28,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19053333,107.04103833,-,-
477749600,Mui Vung Tau,2022-06-21 23:32:17,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19052833,107.04102833,-,-
477749600,Vung Tau,2022-06-21 23:32:17,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19052833,107.04102833,-,-
477749600,Mui Vung Tau,2022-06-21 23:37:20,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19,107.04,-,-
477749600,Vung Tau,2022-06-21 23:37:20,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19,107.04,-,-
477749600,Mui Vung Tau,2022-06-21 23:40:20,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19,107.04,-,-
477749600,Vung Tau,2022-06-21 23:40:20,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19,107.04,-,-
477749600,Mui Vung Tau,2022-06-21 23:42:44,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.190535,107.04109167,-,-
477749600,Vung Tau,2022-06-21 23:42:44,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.190535,107.04109167,-,-
477749600,Mui Vung Tau,2022-06-21 23:46:15,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19,107.04,-,-
477749600,Vung Tau,2022-06-21 23:46:15,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19,107.04,-,-
477749600,Mui Vung Tau,2022-06-21 23:52:20,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19050167,107.041085,-,-
477749600,Vung Tau,2022-06-21 23:52:20,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19050167,107.041085,-,-
477749600,Mui Vung Tau,2022-06-21 23:54:14,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19050167,107.041085,-,-
477749600,Vung Tau,2022-06-21 23:54:14,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19050167,107.041085,-,-
477749600,Mui Vung Tau,2022-06-21 23:58:17,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19,107.04,-,-
477749600,Vung Tau,2022-06-21 23:58:17,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19,107.04,-,-
477749600,Mui Vung Tau,2022-06-22 00:01:21,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19,107.04,-,-
477749600,Vung Tau,2022-06-22 00:01:21,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19,107.04,-,-
477749600,Mui Vung Tau,2022-06-22 00:02:24,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.190425,107.04109833,-,-
477749600,Vung Tau,2022-06-22 00:02:24,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.190425,107.04109833,-,-
477749600,Mui Vung Tau,2022-06-22 00:04:09,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19040833,107.04111,-,-
477749600,Vung Tau,2022-06-22 00:04:09,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19040833,107.04111,-,-
477749600,Mui Vung Tau,2022-06-22 00:10:16,Hong Kong,Asing,Cargo,At Anchor,13.7,in port,10.19,107.04,-,-
