mmsi,Port,dt_pos_utc,fc_vessel,sc_vessel,vessel_type,ns_vessel,draught,position,latitude,longitude,masuk_pelabuhan,keluar_pelabuhan
518998571,Port Dickson,2022-10-04 09:50:49,Cook Islands,Asing,Tanker,At Anchor,5.2,in port,2.39008333,101.88438333,-,-
518998571,Port Dickson,2022-10-12 11:35:51,Cook Islands,Asing,Tanker,At Anchor,5.2,in port,2.38901667,101.88665,-,keluar
518998571,,2022-10-12 13:08:28,Cook Islands,Asing,Tanker,Underway Sailing,5.2,out port,2.29133333,101.89283333,-,keluar
518998571,,2022-10-12 14:20:49,Cook Islands,Asing,Tanker,Underway Sailing,5.0,out port,2.18503333,101.91986667,masuk,-
518998571,Pelabuhan Sungai Udang,2022-10-12 14:31:29,Cook Islands,Asing,Tanker,Underway Sailing,5.0,in port,2.17138333,101.93733333,masuk,-
518998571,Pelabuhan Sungai Udang,2022-10-12 15:42:10,Cook Islands,Asing,Tanker,Underway Sailing,5.0,in port,2.08055,102.04023333,-,-
518998571,Melaka,2022-10-12 15:52:19,Cook Islands,Asing,Tanker,Underway Sailing,5.0,in port,2.06725,102.05218333,-,-
518998571,Pelabuhan Sungai Udang,2022-10-12 15:52:19,Cook Islands,Asing,Tanker,Underway Sailing,5.0,in port,2.06725,102.05218333,-,-
518998571,Melaka,2022-10-12 15:57:49,Cook Islands,Asing,Tanker,Underway Sailing,5.0,in port,2.06061667,102.05905,-,-
518998571,Pelabuhan Sungai Udang,2022-10-12 15:57:49,Cook Islands,Asing,Tanker,Underway Sailing,5.0,in port,2.06061667,102.05905,-,-
518998571,Melaka,2022-10-12 16:03:09,Cook Islands,Asing,Tanker,Underway Sailing,5.0,in port,2.05308333,102.06136667,-,-
518998571,Pelabuhan Sungai Udang,2022-10-12 16:03:09,Cook Islands,Asing,Tanker,Underway Sailing,5.0,in port,2.05308333,102.06136667,-,-
518998571,Melaka,2022-10-12 16:13:10,Cook Islands,Asing,Tanker,Underway Sailing,5.0,in port,2.04273333,102.07446667,-,-
518998571,Melaka,2022-10-12 16:43:29,Cook Islands,Asing,Tanker,Underway Sailing,5.0,in port,2.00698333,102.10965,-,keluar
518998571,,2022-10-12 16:53:40,Cook Islands,Asing,Tanker,Underway Sailing,5.0,out port,1.99516667,102.12096667,-,keluar
518998571,,2022-10-13 15:44:13,Cook Islands,Asing,Tanker,Underway Sailing,5.0,out port,1.23101667,103.34863333,masuk,-
518998571,Tanjung Pelepas,2022-10-13 15:54:15,Cook Islands,Asing,Tanker,Underway Sailing,5.0,in port,1.21905,103.3661,masuk,-
518998571,Tanjung Pelepas,2022-10-13 16:44:45,Cook Islands,Asing,Tanker,Underway Sailing,5.0,in port,1.1519,103.44968333,-,keluar
518998571,,2022-10-13 16:54:55,Cook Islands,Asing,Tanker,Underway Sailing,5.0,out port,1.13905,103.46713333,-,keluar
518998571,,2022-10-13 23:40:54,Cook Islands,Asing,Tanker,Underway Sailing,5.0,out port,1.23391667,104.01581667,masuk,-
518998571,Johor,2022-10-13 23:47:38,Cook Islands,Asing,Tanker,Underway Sailing,5.0,in port,1.23448333,104.02583333,masuk,-
518998571,Johor,2022-10-14 00:00:54,Cook Islands,Asing,Tanker,Underway Sailing,5.0,in port,1.23395,104.0463,-,keluar
518998571,,2022-10-14 00:11:13,Cook Islands,Asing,Tanker,Underway Sailing,5.0,out port,1.23283333,104.06166667,-,keluar
518998571,,2022-10-14 00:21:24,Cook Islands,Asing,Tanker,Underway Sailing,5.0,out port,1.23385,104.07671667,masuk,-
518998571,Johor,2022-10-14 00:28:45,Cook Islands,Asing,Tanker,Underway Sailing,5.0,in port,1.23666667,104.08741667,masuk,-
518998571,Johor,2022-10-14 00:31:34,Cook Islands,Asing,Tanker,Underway Sailing,5.0,in port,1.23796667,104.09146667,-,keluar
518998571,,2022-10-14 00:41:35,Cook Islands,Asing,Tanker,Underway Sailing,5.0,out port,1.24223333,104.10546667,-,keluar
518998571,,2022-10-15 01:01:25,Cook Islands,Asing,Tanker,Underway Sailing,5.0,out port,1.27038333,104.10936667,masuk,-
518998571,Johor,2022-10-15 01:11:35,Cook Islands,Asing,Tanker,Underway Sailing,5.0,in port,1.26798333,104.09018333,masuk,-
518998571,Johor,2022-10-15 02:24:15,Cook Islands,Asing,Tanker,Underway Sailing,5.0,in port,1.23741667,103.95216667,-,keluar
518998571,,2022-10-15 02:32:26,Cook Islands,Asing,Tanker,Underway Sailing,5.0,out port,1.22461667,103.9484,-,keluar
525005397,,2022-01-05 00:49:41,Indonesia,Indonesia,Cargo,Under Way Using Engine,8.7,out port,2.252405,101.78028667,masuk,-
525005397,Tanjung Pelepas,2022-01-05 08:56:29,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.3,in port,1.15794667,103.44626667,masuk,keluar
525005397,,2022-01-05 09:01:20,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.3,out port,1.14859167,103.46235833,-,keluar
525005397,,2022-01-05 11:22:48,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.3,out port,1.23157667,103.9776,masuk,-
