mmsi,Port,dt_pos_utc,fc_vessel,sc_vessel,vessel_type,ns_vessel,draught,position,latitude,longitude,masuk_pelabuhan,keluar_pelabuhan
533471000,Sapangar Bay,2022-05-16 05:53:02,Malaysia,Asing,Tanker,At Anchor,3.2,in port,6.01230333,116.08397333,-,-
533471000,Kota Kinabalu,2022-05-16 05:58:19,Malaysia,Asing,Tanker,At Anchor,3.2,in port,6.01166667,116.08333333,-,-
533471000,Sapangar Bay,2022-05-16 05:58:19,Malaysia,Asing,Tanker,At Anchor,3.2,in port,6.01166667,116.08333333,-,-
533471000,Kota Kinabalu,2022-05-16 06:07:21,Malaysia,Asing,Tanker,At Anchor,3.2,in port,6.01166667,116.08333333,-,-
533471000,Sapangar Bay,2022-05-16 06:07:21,Malaysia,Asing,Tanker,At Anchor,3.2,in port,6.01166667,116.08333333,-,-
533471000,Kota Kinabalu,2022-05-16 06:08:04,Malaysia,Asing,Tanker,At Anchor,3.2,in port,6.01241333,116.08404,-,-
533471000,Sapangar Bay,2022-05-16 06:08:04,Malaysia,Asing,Tanker,At Anchor,3.2,in port,6.01241333,116.08404,-,-
533471000,Kota Kinabalu,2022-05-16 06:20:01,Malaysia,Asing,Tanker,At Anchor,3.2,in port,6.01246167,116.08404,-,-
533471000,Sapangar Bay,2022-05-16 06:20:01,Malaysia,Asing,Tanker,At Anchor,3.2,in port,6.01246167,116.08404,-,-
533471000,Kota Kinabalu,2022-05-16 06:22:22,Malaysia,Asing,Tanker,At Anchor,3.2,in port,6.01166667,116.08333333,-,-
533471000,Sapangar Bay,2022-05-16 06:22:22,Malaysia,Asing,Tanker,At Anchor,3.2,in port,6.01166667,116.08333333,-,-
533471000,Kota Kinabalu,2022-05-16 06:25:22,Malaysia,Asing,Tanker,At Anchor,3.2,in port,6.01166667,116.08333333,-,-
533471000,Sapangar Bay,2022-05-16 06:25:22,Malaysia,Asing,Tanker,At Anchor,3.2,in port,6.01166667,116.08333333,-,-
533471000,Kota Kinabalu,2022-05-16 06:31:22,Malaysia,Asing,Tanker,At Anchor,3.2,in port,6.01166667,116.08333333,-,-
533471000,Sapangar Bay,2022-05-16 06:31:22,Malaysia,Asing,Tanker,At Anchor,3.2,in port,6.01166667,116.08333333,-,-
533471000,Kota Kinabalu,2022-05-16 06:32:01,Malaysia,Asing,Tanker,At Anchor,3.2,in port,6.01243667,116.08404,-,-
533471000,Sapangar Bay,2022-05-16 06:32:01,Malaysia,Asing,Tanker,At Anchor,3.2,in port,6.01243667,116.08404,-,-
533471000,Kota Kinabalu,2022-05-16 06:43:24,Malaysia,Asing,Tanker,At Anchor,3.2,in port,6.01166667,116.08333333,-,-
533471000,Sapangar Bay,2022-05-16 06:43:24,Malaysia,Asing,Tanker,At Anchor,3.2,in port,6.01166667,116.08333333,-,-
533471000,Kota Kinabalu,2022-05-16 06:44:03,Malaysia,Asing,Tanker,At Anchor,3.2,in port,6.01243,116.08404,-,-
533471000,Sapangar Bay,2022-05-16 06:44:03,Malaysia,Asing,Tanker,At Anchor,3.2,in port,6.01243,116.08404,-,-
533471000,Kota Kinabalu,2022-05-16 06:46:28,Malaysia,Asing,Tanker,At Anchor,3.2,in port,6.01166667,116.08333333,-,-
533471000,Sapangar Bay,2022-05-16 06:46:28,Malaysia,Asing,Tanker,At Anchor,3.2,in port,6.01166667,116.08333333,-,-
533471000,Kota Kinabalu,2022-05-16 06:52:23,Malaysia,Asing,Tanker,At Anchor,3.2,in port,6.01166667,116.08333333,-,-
533471000,Sapangar Bay,2022-05-16 06:52:23,Malaysia,Asing,Tanker,At Anchor,3.2,in port,6.01166667,116.08333333,-,-
533471000,Kota Kinabalu,2022-05-16 06:55:21,Malaysia,Asing,Tanker,At Anchor,3.2,in port,6.01166667,116.08333333,-,-
533471000,Sapangar Bay,2022-05-16 06:55:21,Malaysia,Asing,Tanker,At Anchor,3.2,in port,6.01166667,116.08333333,-,-
533471000,Kota Kinabalu,2022-05-16 06:56:02,Malaysia,Asing,Tanker,At Anchor,3.2,in port,6.01241833,116.08401333,-,-
533471000,Sapangar Bay,2022-05-16 06:56:02,Malaysia,Asing,Tanker,At Anchor,3.2,in port,6.01241833,116.08401333,-,-
533471000,Kota Kinabalu,2022-05-16 07:08:01,Malaysia,Asing,Tanker,At Anchor,3.2,in port,6.01232833,116.08398667,-,-
533471000,Sapangar Bay,2022-05-16 07:08:01,Malaysia,Asing,Tanker,At Anchor,3.2,in port,6.01232833,116.08398667,-,-
533471000,Kota Kinabalu,2022-05-16 07:20:01,Malaysia,Asing,Tanker,At Anchor,3.2,in port,6.01223333,116.08392,-,-
533471000,Sapangar Bay,2022-05-16 07:20:01,Malaysia,Asing,Tanker,At Anchor,3.2,in port,6.01223333,116.08392,-,-
533471000,Kota Kinabalu,2022-05-16 07:31:27,Malaysia,Asing,Tanker,At Anchor,3.2,in port,6.01166667,116.08333333,-,-
