mmsi,Port,dt_pos_utc,fc_vessel,sc_vessel,vessel_type,ns_vessel,draught,position,latitude,longitude,masuk_pelabuhan,keluar_pelabuhan
525119082,Tanjung Pelepas,2022-04-23 22:08:27,Indonesia,Indonesia,Tanker,Moored,7.5,in port,1.29032667,103.72678167,-,-
525119082,Johor,2022-04-23 22:20:27,Indonesia,Indonesia,Tanker,Moored,7.5,in port,1.29040333,103.72678167,-,-
525119082,Tanjung Pelepas,2022-04-23 22:20:27,Indonesia,Indonesia,Tanker,Moored,7.5,in port,1.29040333,103.72678167,-,-
525119082,Johor,2022-04-23 22:47:26,Indonesia,Indonesia,Tanker,Moored,7.5,in port,1.290365,103.72675,-,-
525119082,Tanjung Pelepas,2022-04-23 22:47:26,Indonesia,Indonesia,Tanker,Moored,7.5,in port,1.290365,103.72675,-,-
525119082,Johor,2022-04-23 22:59:26,Indonesia,Indonesia,Tanker,Moored,7.5,in port,1.29036667,103.72675667,-,-
525119082,Tanjung Pelepas,2022-04-23 22:59:26,Indonesia,Indonesia,Tanker,Moored,7.5,in port,1.29036667,103.72675667,-,-
525119082,Johor,2022-04-23 23:11:26,Indonesia,Indonesia,Tanker,Moored,7.5,in port,1.29038833,103.72674167,-,-
525119082,Tanjung Pelepas,2022-04-23 23:11:26,Indonesia,Indonesia,Tanker,Moored,7.5,in port,1.29038833,103.72674167,-,-
525119082,Johor,2022-04-23 23:23:27,Indonesia,Indonesia,Tanker,Moored,7.5,in port,1.29037833,103.72675667,-,-
525119082,Tanjung Pelepas,2022-04-23 23:23:27,Indonesia,Indonesia,Tanker,Moored,7.5,in port,1.29037833,103.72675667,-,-
525119082,Johor,2022-04-23 23:50:27,Indonesia,Indonesia,Tanker,Moored,7.5,in port,1.290365,103.726775,-,-
525119082,Tanjung Pelepas,2022-04-23 23:50:27,Indonesia,Indonesia,Tanker,Moored,7.5,in port,1.290365,103.726775,-,-
525119082,Johor,2022-04-24 00:02:26,Indonesia,Indonesia,Tanker,Moored,7.5,in port,1.290325,103.72678333,-,-
525119082,Tanjung Pelepas,2022-04-24 00:02:26,Indonesia,Indonesia,Tanker,Moored,7.5,in port,1.290325,103.72678333,-,-
525119082,Johor,2022-04-24 00:20:26,Indonesia,Indonesia,Tanker,Moored,7.5,in port,1.29029833,103.72673167,-,-
525119082,Tanjung Pelepas,2022-04-24 00:20:26,Indonesia,Indonesia,Tanker,Moored,7.5,in port,1.29029833,103.72673167,-,-
525119082,Johor,2022-04-24 00:32:26,Indonesia,Indonesia,Tanker,Moored,7.5,in port,1.29037667,103.72673,-,-
525119082,Tanjung Pelepas,2022-04-24 00:32:26,Indonesia,Indonesia,Tanker,Moored,7.5,in port,1.29037667,103.72673,-,-
525119082,Johor,2022-04-24 00:44:27,Indonesia,Indonesia,Tanker,Moored,7.5,in port,1.29031833,103.726745,-,-
525119082,Tanjung Pelepas,2022-04-24 00:44:27,Indonesia,Indonesia,Tanker,Moored,7.5,in port,1.29031833,103.726745,-,-
525119082,Johor,2022-04-24 00:56:27,Indonesia,Indonesia,Tanker,Moored,7.5,in port,1.29036333,103.72672333,-,-
