mmsi,Port,dt_pos_utc,fc_vessel,sc_vessel,vessel_type,ns_vessel,draught,position,latitude,longitude,masuk_pelabuhan,keluar_pelabuhan
477749600,Vung Tau,2022-08-20 04:57:24,Hong Kong,Asing,Cargo,At Anchor,14.0,in port,10.19166667,107.04333333,-,-
477749600,Mui Vung Tau,2022-08-20 05:00:25,Hong Kong,Asing,Cargo,At Anchor,14.0,in port,10.19166667,107.04333333,-,-
477749600,Vung Tau,2022-08-20 05:00:25,Hong Kong,Asing,Cargo,At Anchor,14.0,in port,10.19166667,107.04333333,-,-
477749600,Mui Vung Tau,2022-08-20 05:05:06,Hong Kong,Asing,Cargo,At Anchor,14.0,in port,10.19213333,107.044305,-,-
477749600,Vung Tau,2022-08-20 05:05:06,Hong Kong,Asing,Cargo,At Anchor,14.0,in port,10.19213333,107.044305,-,-
477749600,Mui Vung Tau,2022-08-20 05:09:23,Hong Kong,Asing,Cargo,At Anchor,14.0,in port,10.19166667,107.04333333,-,-
477749600,Vung Tau,2022-08-20 05:09:23,Hong Kong,Asing,Cargo,At Anchor,14.0,in port,10.19166667,107.04333333,-,-
477749600,Mui Vung Tau,2022-08-20 05:10:15,Hong Kong,Asing,Cargo,At Anchor,14.0,in port,10.192185,107.044265,-,-
477749600,Vung Tau,2022-08-20 05:10:15,Hong Kong,Asing,Cargo,At Anchor,14.0,in port,10.192185,107.044265,-,-
477749600,Mui Vung Tau,2022-08-20 05:12:23,Hong Kong,Asing,Cargo,At Anchor,14.0,in port,10.19166667,107.04333333,-,-
477749600,Vung Tau,2022-08-20 05:12:23,Hong Kong,Asing,Cargo,At Anchor,14.0,in port,10.19166667,107.04333333,-,-
477749600,Mui Vung Tau,2022-08-20 05:15:24,Hong Kong,Asing,Cargo,At Anchor,14.0,in port,10.19166667,107.04333333,-,-
477749600,Vung Tau,2022-08-20 05:15:24,Hong Kong,Asing,Cargo,At Anchor,14.0,in port,10.19166667,107.04333333,-,-
477749600,Mui Vung Tau,2022-08-20 05:16:09,Hong Kong,Asing,Cargo,At Anchor,14.0,in port,10.19216,107.04428167,-,-
477749600,Vung Tau,2022-08-20 05:16:09,Hong Kong,Asing,Cargo,At Anchor,14.0,in port,10.19216,107.04428167,-,-
477749600,Mui Vung Tau,2022-08-20 05:18:25,Hong Kong,Asing,Cargo,At Anchor,14.0,in port,10.19166667,107.04333333,-,-
477749600,Vung Tau,2022-08-20 05:18:25,Hong Kong,Asing,Cargo,At Anchor,14.0,in port,10.19166667,107.04333333,-,-
477749600,Mui Vung Tau,2022-08-20 05:20:15,Hong Kong,Asing,Cargo,At Anchor,14.0,in port,10.192125,107.04428,-,-
477749600,Vung Tau,2022-08-20 05:20:15,Hong Kong,Asing,Cargo,At Anchor,14.0,in port,10.192125,107.04428,-,-
