mmsi,Port,dt_pos_utc,fc_vessel,sc_vessel,vessel_type,ns_vessel,draught,position,latitude,longitude,masuk_pelabuhan,keluar_pelabuhan
533180218,,2022-07-22 21:22:30,Malaysia,Asing,Cargo,Under Way Using Engine,8.8,out port,5.07820167,115.11652,masuk,-
533180218,Victoria,2022-07-22 21:25:27,Malaysia,Asing,Cargo,Under Way Using Engine,8.8,in port,5.084825,115.11125333,masuk,-
533180218,Victoria,2022-07-22 21:55:37,Malaysia,Asing,Cargo,Under Way Using Engine,8.8,in port,5.15994333,115.03538667,-,keluar
533180218,,2022-07-22 22:00:27,Malaysia,Asing,Cargo,Under Way Using Engine,8.8,out port,5.17202167,115.02316,-,keluar
533180218,,2022-07-23 04:14:08,Malaysia,Asing,Cargo,Under Way Using Engine,8.8,out port,6.00065833,115.85057333,masuk,-
533180218,Kota Kinabalu,2022-07-23 04:24:18,Malaysia,Asing,Cargo,Under Way Using Engine,8.8,in port,6.01674833,115.88233333,masuk,-
533180218,Kota Kinabalu,2022-07-23 04:34:28,Malaysia,Asing,Cargo,Under Way Using Engine,8.8,in port,6.032825,115.91449333,-,-
533180218,Sapangar Bay,2022-07-23 04:34:28,Malaysia,Asing,Cargo,Under Way Using Engine,8.8,in port,6.032825,115.91449333,-,-
533180218,Kota Kinabalu,2022-07-23 04:45:26,Malaysia,Asing,Cargo,Under Way Using Engine,8.8,in port,6.04749333,115.95086667,-,-
533180218,Sapangar Bay,2022-07-23 04:45:26,Malaysia,Asing,Cargo,Under Way Using Engine,8.8,in port,6.04749333,115.95086667,-,-
533180218,Kota Kinabalu,2022-07-23 04:55:56,Malaysia,Asing,Cargo,Under Way Using Engine,8.8,in port,6.06115833,115.98596,-,-
533180218,Sapangar Bay,2022-07-23 04:55:56,Malaysia,Asing,Cargo,Under Way Using Engine,8.8,in port,6.06115833,115.98596,-,-
533180218,Kota Kinabalu,2022-07-23 04:59:38,Malaysia,Asing,Cargo,Under Way Using Engine,8.8,in port,6.06435833,115.99841333,-,-
533180218,Sapangar Bay,2022-07-23 04:59:38,Malaysia,Asing,Cargo,Under Way Using Engine,8.8,in port,6.06435833,115.99841333,-,-
533180218,Kota Kinabalu,2022-07-23 05:06:07,Malaysia,Asing,Cargo,Under Way Using Engine,8.8,in port,6.058355,116.01869333,-,-
