mmsi,Port,dt_pos_utc,fc_vessel,sc_vessel,vessel_type,ns_vessel,draught,position,latitude,longitude,masuk_pelabuhan,keluar_pelabuhan
525015658,Si Racha,2022-07-05 00:05:25,Indonesia,Indonesia,Cargo,Under Way Using Engine,7.8,in port,13.00638833,100.7836,-,-
525015658,Si Racha Terminal,2022-07-05 00:05:25,Indonesia,Indonesia,Cargo,Under Way Using Engine,7.8,in port,13.00638833,100.7836,-,-
525015658,Siam Seaport,2022-07-05 00:05:25,Indonesia,Indonesia,Cargo,Under Way Using Engine,7.8,in port,13.00638833,100.7836,-,-
525015658,Ko Si Chang Terminal,2022-07-05 00:06:03,Indonesia,Indonesia,Cargo,Under Way Using Engine,7.8,in port,13.00410167,100.78267667,-,-
525015658,Laem Chabang,2022-07-05 00:06:03,Indonesia,Indonesia,Cargo,Under Way Using Engine,7.8,in port,13.00410167,100.78267667,-,-
525015658,Si Racha,2022-07-05 00:06:03,Indonesia,Indonesia,Cargo,Under Way Using Engine,7.8,in port,13.00410167,100.78267667,-,-
525015658,Si Racha Terminal,2022-07-05 00:06:03,Indonesia,Indonesia,Cargo,Under Way Using Engine,7.8,in port,13.00410167,100.78267667,-,-
525015658,Siam Seaport,2022-07-05 00:06:03,Indonesia,Indonesia,Cargo,Under Way Using Engine,7.8,in port,13.00410167,100.78267667,-,-
525015658,Laem Chabang,2022-07-05 00:17:38,Indonesia,Indonesia,Cargo,Under Way Using Engine,7.8,in port,12.95950333,100.76347333,-,-
525015658,Si Racha Terminal,2022-07-05 00:17:38,Indonesia,Indonesia,Cargo,Under Way Using Engine,7.8,in port,12.95950333,100.76347333,-,-
525015658,Siam Seaport,2022-07-05 00:17:38,Indonesia,Indonesia,Cargo,Under Way Using Engine,7.8,in port,12.95950333,100.76347333,-,-
525015658,Laem Chabang,2022-07-05 00:26:10,Indonesia,Indonesia,Cargo,Under Way Using Engine,7.8,in port,12.92747833,100.748115,-,-
525015658,Si Racha Terminal,2022-07-05 00:26:10,Indonesia,Indonesia,Cargo,Under Way Using Engine,7.8,in port,12.92747833,100.748115,-,-
525015658,Laem Chabang,2022-07-05 00:29:25,Indonesia,Indonesia,Cargo,Under Way Using Engine,7.8,in port,12.91462167,100.74289,-,-
525015658,Laem Chabang,2022-07-05 00:36:12,Indonesia,Indonesia,Cargo,Under Way Using Engine,7.8,in port,12.886805,100.73993,-,keluar
525015658,,2022-07-05 00:41:26,Indonesia,Indonesia,Cargo,Under Way Using Engine,7.8,out port,12.86504167,100.73847167,-,keluar
525015658,,2022-07-05 00:46:14,Indonesia,Indonesia,Cargo,Under Way Using Engine,7.8,out port,12.84486,100.73819,masuk,-
525015658,Sattahip,2022-07-05 00:53:25,Indonesia,Indonesia,Cargo,Under Way Using Engine,7.8,in port,12.81453333,100.73922,masuk,-
525015658,Sattahip,2022-07-05 02:26:56,Indonesia,Indonesia,Cargo,Under Way Using Engine,7.8,in port,12.42325833,100.79798833,-,keluar
525015658,,2022-07-05 02:29:38,Indonesia,Indonesia,Cargo,Under Way Using Engine,7.8,out port,12.41289333,100.80393167,-,keluar
525015658,,2022-07-07 14:14:50,Indonesia,Indonesia,Cargo,Under Way Using Engine,7.8,out port,1.27962333,104.09987667,masuk,-
525015658,Johor,2022-07-07 14:17:40,Indonesia,Indonesia,Cargo,Under Way Using Engine,7.8,in port,1.27906667,104.09565667,masuk,-
525015658,Johor,2022-07-07 16:26:28,Indonesia,Indonesia,Cargo,Under Way Using Engine,7.8,in port,1.23447833,103.90810333,-,keluar
525015658,,2022-07-07 16:29:40,Indonesia,Indonesia,Cargo,Under Way Using Engine,7.8,out port,1.23353333,103.904755,-,keluar
525015658,,2022-07-07 17:37:42,Indonesia,Indonesia,Cargo,Under Way Using Engine,7.8,out port,1.235565,103.781235,masuk,-
525015658,Johor,2022-07-07 17:41:42,Indonesia,Indonesia,Cargo,Under Way Using Engine,7.8,in port,1.239235,103.77922833,masuk,-
525015658,Johor,2022-07-08 13:47:33,Indonesia,Indonesia,Cargo,Under Way Using Engine,8.2,in port,1.25273667,103.77512333,-,keluar
525015658,,2022-07-08 13:56:42,Indonesia,Indonesia,Cargo,Under Way Using Engine,8.2,out port,1.2339,103.78043333,-,keluar
525015658,,2022-07-08 14:59:34,Indonesia,Indonesia,Cargo,Under Way Using Engine,8.2,out port,1.22729,103.95792333,masuk,-
525015658,Johor,2022-07-08 15:07:08,Indonesia,Indonesia,Cargo,Under Way Using Engine,8.2,in port,1.23688833,103.99108833,masuk,-
525015658,Johor,2022-07-08 15:27:08,Indonesia,Indonesia,Cargo,Under Way Using Engine,8.2,in port,1.25087667,104.08078,-,keluar
525015658,,2022-07-08 15:35:34,Indonesia,Indonesia,Cargo,Under Way Using Engine,8.2,out port,1.24916333,104.11882833,-,keluar
525015658,,2022-07-13 02:41:46,Indonesia,Indonesia,Cargo,Under Way Using Engine,7.6,out port,1.26987833,104.10447,masuk,-
525015658,Johor,2022-07-13 02:44:24,Indonesia,Indonesia,Cargo,Under Way Using Engine,7.6,in port,1.26865,104.09697,masuk,-
525015658,Johor,2022-07-14 09:45:54,Indonesia,Indonesia,Cargo,Under Way Using Engine,7.6,in port,1.24279833,103.8749,-,keluar
525015658,,2022-07-14 09:55:41,Indonesia,Indonesia,Cargo,Under Way Using Engine,7.6,out port,1.21986833,103.86622667,-,keluar
525015658,,2022-07-14 10:31:41,Indonesia,Indonesia,Cargo,Under Way Using Engine,7.6,out port,1.236955,103.78211167,masuk,-
525015658,Johor,2022-07-14 10:37:02,Indonesia,Indonesia,Cargo,Under Way Using Engine,7.6,in port,1.24705167,103.77410167,masuk,-
525015658,Johor,2022-07-15 05:50:55,Indonesia,Indonesia,Cargo,Underway Sailing,6.6,in port,1.25879833,103.7743,-,keluar
525015658,,2022-07-15 06:01:36,Indonesia,Indonesia,Cargo,Underway Sailing,6.8,out port,1.23435167,103.78350833,-,keluar
525015658,,2022-07-15 07:13:32,Indonesia,Indonesia,Cargo,Underway Sailing,6.8,out port,1.231645,103.99893167,masuk,-
525015658,Johor,2022-07-15 07:21:56,Indonesia,Indonesia,Cargo,Underway Sailing,6.8,in port,1.235595,104.03321833,masuk,-
525015658,Johor,2022-07-15 07:37:45,Indonesia,Indonesia,Cargo,Underway Sailing,6.8,in port,1.24163,104.09832,-,keluar
525015658,,2022-07-15 07:42:03,Indonesia,Indonesia,Cargo,Underway Sailing,6.8,out port,1.243505,104.116455,-,keluar
525015658,,2022-07-17 05:55:38,Indonesia,Indonesia,Cargo,Underway Sailing,6.8,out port,12.40884833,100.80106333,masuk,-
525015658,Sattahip,2022-07-17 05:59:00,Indonesia,Indonesia,Cargo,Underway Sailing,6.8,in port,12.42004,100.79608167,masuk,-
525015658,Sattahip,2022-07-17 06:43:38,Indonesia,Indonesia,Cargo,Underway Sailing,6.8,in port,12.56275833,100.71743833,-,keluar
525015658,,2022-07-17 06:49:48,Indonesia,Indonesia,Cargo,Underway Sailing,6.8,out port,12.582155,100.70524667,-,keluar
525015658,,2022-07-17 10:25:33,Indonesia,Indonesia,Cargo,Underway Sailing,6.8,out port,13.33813167,100.61100833,masuk,-
525015658,Ko Si Chang Terminal,2022-07-18 10:31:55,Indonesia,Indonesia,Cargo,Underway Sailing,6.8,in port,13.33758667,100.61261,masuk,-
525015658,Ko Si Chang Terminal,2022-07-18 11:15:05,Indonesia,Indonesia,Cargo,Underway Sailing,6.8,in port,13.33920333,100.61859833,-,keluar
525015658,,2022-07-18 11:26:05,Indonesia,Indonesia,Cargo,Underway Sailing,6.8,out port,13.35587,100.61138167,-,keluar
525015658,,2022-07-18 13:02:15,Indonesia,Indonesia,Cargo,Underway Sailing,6.8,out port,13.54458,100.58769167,masuk,-
525015658,Bangkok,2022-07-18 13:11:45,Indonesia,Indonesia,Cargo,Underway Sailing,6.8,in port,13.566235,100.575165,masuk,-
525015658,Bangkok,2022-07-20 00:17:44,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.7,in port,13.579145,100.58407667,-,keluar
525015658,,2022-07-20 00:28:03,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.7,out port,13.55147833,100.58068167,-,keluar
525015658,,2022-07-20 01:42:54,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.7,out port,13.37835833,100.60157,masuk,-
525015658,Ko Si Chang Terminal,2022-07-20 01:52:54,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.7,in port,13.360385,100.62014,masuk,-
525015658,Ko Si Chang Terminal,2022-07-20 02:24:35,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.7,in port,13.296655,100.71570667,-,-
525015658,Si Racha Terminal,2022-07-20 02:24:35,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.7,in port,13.296655,100.71570667,-,-
525015658,Siam Seaport,2022-07-20 02:24:35,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.7,in port,13.296655,100.71570667,-,-
525015658,Ko Si Chang Terminal,2022-07-20 02:32:15,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.7,in port,13.278405,100.73758,-,-
525015658,Laem Chabang,2022-07-20 02:32:15,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.7,in port,13.278405,100.73758,-,-
525015658,Si Racha,2022-07-20 02:32:15,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.7,in port,13.278405,100.73758,-,-
525015658,Si Racha Terminal,2022-07-20 02:32:15,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.7,in port,13.278405,100.73758,-,-
525015658,Siam Seaport,2022-07-20 02:32:15,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.7,in port,13.278405,100.73758,-,-
525015658,Ko Si Chang Terminal,2022-07-20 02:34:44,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.7,in port,13.272895,100.74491833,-,-
525015658,Laem Chabang,2022-07-20 02:34:44,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.7,in port,13.272895,100.74491833,-,-
525015658,Si Racha,2022-07-20 02:34:44,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.7,in port,13.272895,100.74491833,-,-
525015658,Si Racha Terminal,2022-07-20 02:34:44,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.7,in port,13.272895,100.74491833,-,-
525015658,Siam Seaport,2022-07-20 02:34:44,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.7,in port,13.272895,100.74491833,-,-
525015658,Ko Si Chang Terminal,2022-07-20 02:45:14,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.7,in port,13.25062167,100.77616167,-,-
525015658,Laem Chabang,2022-07-20 02:45:14,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.7,in port,13.25062167,100.77616167,-,-
525015658,Si Racha,2022-07-20 02:45:14,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.7,in port,13.25062167,100.77616167,-,-
525015658,Si Racha Terminal,2022-07-20 02:45:14,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.7,in port,13.25062167,100.77616167,-,-
525015658,Siam Seaport,2022-07-20 02:45:14,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.7,in port,13.25062167,100.77616167,-,-
525015658,Ko Si Chang Terminal,2022-07-20 02:55:24,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.7,in port,13.24233667,100.811005,-,-
525015658,Laem Chabang,2022-07-20 02:55:24,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.7,in port,13.24233667,100.811005,-,-
525015658,Si Racha,2022-07-20 02:55:24,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.7,in port,13.24233667,100.811005,-,-
525015658,Si Racha Terminal,2022-07-20 02:55:24,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.7,in port,13.24233667,100.811005,-,-
525015658,Siam Seaport,2022-07-20 02:55:24,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.7,in port,13.24233667,100.811005,-,-
525015658,Ko Si Chang Terminal,2022-07-20 02:56:33,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.7,in port,13.2422,100.815185,-,-
525015658,Laem Chabang,2022-07-20 02:56:33,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.7,in port,13.2422,100.815185,-,-
525015658,Si Racha,2022-07-20 02:56:33,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.7,in port,13.2422,100.815185,-,-
525015658,Si Racha Terminal,2022-07-20 02:56:33,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.7,in port,13.2422,100.815185,-,-
525015658,Siam Seaport,2022-07-20 02:56:33,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.7,in port,13.2422,100.815185,-,-
525015658,Ko Si Chang Terminal,2022-07-20 03:05:25,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.7,in port,13.23679,100.84704667,-,-
525015658,Laem Chabang,2022-07-20 03:05:25,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.7,in port,13.23679,100.84704667,-,-
525015658,Si Racha,2022-07-20 03:05:25,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.7,in port,13.23679,100.84704667,-,-
525015658,Si Racha Terminal,2022-07-20 03:05:25,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.7,in port,13.23679,100.84704667,-,-
525015658,Siam Seaport,2022-07-20 03:05:25,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.7,in port,13.23679,100.84704667,-,-
525015658,Ko Si Chang Terminal,2022-07-20 03:08:14,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.7,in port,13.23218667,100.85472833,-,-
525015658,Laem Chabang,2022-07-20 03:08:14,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.7,in port,13.23218667,100.85472833,-,-
525015658,Si Racha,2022-07-20 03:08:14,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.7,in port,13.23218667,100.85472833,-,-
525015658,Si Racha Terminal,2022-07-20 03:08:14,Indonesia,Indonesia,Cargo,Under Way Using Engine,6.7,in port,13.23218667,100.85472833,-,-
